SampleID,sampleType,MouseID,MouseSex,Diet,Date,Time,Vendor,ExperimentID,ExperimentDay,StoolCollected,Sacrificed,BaseWeight,DayWeight,PercChange,Temperature,,,,,,,,,
CDD02.CR.Chow.2.25,stool,,Female,Chow,2/19/24,10:30,CharlesRiver,CDD02,25,,F,21.6,23.4,8.333333333,87.4,,,,,,,,,
CDD02.CR.Chow.4.25,stool,,Female,Chow,2/19/24,10:30,CharlesRiver,CDD02,25,,F,18.6,20.1,8.064516129,84.2,,,,,,,,,
CDD02.CR.Chow.5.25,stool,,Female,Chow,2/19/24,10:30,CharlesRiver,CDD02,25,,F,18.8,19.7,4.787234043,89.7,,,,,,,,,
CDD02.CR.HFLF.2.25,stool,,Female,HFLF,2/19/24,10:30,CharlesRiver,CDD02,25,,F,19.1,18.9,-1.047120419,90.9,,,,,,,,,
CDD02.CR.HFLF.3.25,stool,,Female,HFLF,2/19/24,10:30,CharlesRiver,CDD02,25,,F,16.5,16.6,0.606060606,87.2,,,,,,,,,
CDD02.CR.HFHF.3.25,stool,,Female,HFHF,2/19/24,10:30,CharlesRiver,CDD02,25,,F,20,19.7,-1.5,86.8,,,,,,,,,
CDD02.CR.HFHF.5.25,stool,,Female,HFHF,2/19/24,10:30,CharlesRiver,CDD02,25,,F,20.6,20.7,0.485436893,90.8,,,,,,,,,
CDD02.CR.LFHF.1.25,stool,,Female,LFHF,2/19/24,10:30,CharlesRiver,CDD02,25,,F,17.8,17.5,-1.685393258,87.1,,,,,,,,,
CDD02.CR.LFHF.3.25,stool,,Female,LFHF,2/19/24,10:30,CharlesRiver,CDD02,25,,F,18.6,18.6,0,90,,,,,,,,,
CDD02.CR.LFHF.4.25,stool,,Female,LFHF,2/19/24,10:30,CharlesRiver,CDD02,25,,F,18.5,18.6,0.540540541,87.2,,,,,,,,,
CDD02.CR.LFHF.5.25,stool,,Female,LFHF,2/19/24,10:30,CharlesRiver,CDD02,25,,F,19.4,19.6,1.030927835,90,,,,,,,,,
CDD02.Tc.Chow.5.26,stool,,Female,Chow,2/20/24,10:30,Taconic,CDD02,26,,F,17.1,18.4,7.602339181,88.9,,,,,,,,,
CDD02.Tc.HFLF.3.26,stool,,Female,HFLF,2/20/24,10:30,Taconic,CDD02,26,,F,17.5,17.6,0.571428571,88.6,,,,,,,,,
CDD02.Tc.HFHF.2.26,stool,,Female,HFHF,2/20/24,10:30,Taconic,CDD02,26,,F,16.7,16.9,1.19760479,90.1,,,,,,,,,
CDD02.Tc.HFHF.4.26,stool,,Female,HFHF,2/20/24,10:30,Taconic,CDD02,26,,F,18,18.8,4.444444444,88.9,,,,,,,,,
CDD02.Tc.HFHF.5.26,stool,,Female,HFHF,2/20/24,10:30,Taconic,CDD02,26,,F,19.8,20,1.01010101,90.3,,,,,,,,,
CDD02.Tc.LFHF.1.26,stool,,Female,LFHF,2/20/24,10:30,Taconic,CDD02,26,,F,19.3,19.5,1.03626943,90.1,,,,,,,,,
CDD02.Tc.LFHF.2.26,stool,,Female,LFHF,2/20/24,10:30,Taconic,CDD02,26,,F,17.2,17.6,2.325581395,91.3,,,,,,,,,
CDD02.Tc.LFHF.3.26,stool,,Female,LFHF,2/20/24,10:30,Taconic,CDD02,26,,F,18.5,17.9,-3.243243243,90.5,,,,,,,,,
CDD02.Tc.LFHF.4.26,stool,,Female,LFHF,2/20/24,10:30,Taconic,CDD02,26,,F,18.2,18.4,1.098901099,89.4,,,,,,,,,
CDD02.Tc.LFHF.5.26,stool,,Female,LFHF,2/20/24,10:30,Taconic,CDD02,26,,F,20.7,19.4,-6.280193237,80.1,,,,,,,,,
CDD02.CR.Chow.1.26,stool,,Female,Chow,2/20/24,10:30,CharlesRiver,CDD02,26,,F,18.4,18.6,1.086956522,89.1,,,,,,,,,
CDD02.CR.Chow.2.26,stool,,Female,Chow,2/20/24,10:30,CharlesRiver,CDD02,26,,F,21.6,23.1,6.944444444,89.8,,,,,,,,,
CDD02.CR.Chow.4.26,stool,,Female,Chow,2/20/24,10:30,CharlesRiver,CDD02,26,,F,18.6,20.3,9.139784946,89.4,,,,,,,,,
CDD02.CR.Chow.5.26,stool,,Female,Chow,2/20/24,10:30,CharlesRiver,CDD02,26,,F,18.8,19.4,3.191489362,89.4,,,,,,,,,
CDD02.CR.HFLF.2.26,stool,,Female,HFLF,2/20/24,10:30,CharlesRiver,CDD02,26,,F,19.1,19.4,1.570680628,87.4,,,,,,,,,
CDD02.CR.HFLF.3.26,stool,,Female,HFLF,2/20/24,10:30,CharlesRiver,CDD02,26,,F,16.5,17.3,4.848484848,88.4,,,,,,,,,
CDD02.CR.HFHF.3.26,stool,,Female,HFHF,2/20/24,10:30,CharlesRiver,CDD02,26,,F,20,19.8,-1,90.2,,,,,,,,,
CDD02.CR.HFHF.5.26,stool,,Female,HFHF,2/20/24,10:30,CharlesRiver,CDD02,26,,F,20.6,20.3,-1.45631068,88.7,,,,,,,,,
CDD02.CR.LFHF.1.26,stool,,Female,LFHF,2/20/24,10:30,CharlesRiver,CDD02,26,,F,17.8,18.2,2.247191011,88.6,,,,,,,,,
CDD02.CR.LFHF.3.26,stool,,Female,LFHF,2/20/24,10:30,CharlesRiver,CDD02,26,,F,18.6,18.9,1.612903226,88.2,,,,,,,,,
CDD02.CR.LFHF.4.26,stool,,Female,LFHF,2/20/24,10:30,CharlesRiver,CDD02,26,,F,18.5,18.8,1.621621622,90.4,,,,,,,,,
CDD02.CR.LFHF.5.26,stool,,Female,LFHF,2/20/24,10:30,CharlesRiver,CDD02,26,,F,19.4,19.4,0,87.8,,,,,,,,,
CDD02.Tc.Chow.5.27,stool,,Female,Chow,2/21/24,10:30,Taconic,CDD02,27,,F,17.1,17.8,4.093567251,90.8,,,,,,,,,
CDD02.Tc.HFLF.3.27,stool,,Female,HFLF,2/21/24,10:30,Taconic,CDD02,27,,F,17.5,17.1,-2.285714286,92.3,,,,,,,,,
CDD02.Tc.HFHF.2.27,stool,,Female,HFHF,2/21/24,10:30,Taconic,CDD02,27,,F,16.7,16.9,1.19760479,89.3,,,,,,,,,
CDD02.Tc.HFHF.4.27,stool,,Female,HFHF,2/21/24,10:30,Taconic,CDD02,27,,F,18,18.7,3.888888889,88.3,,,,,,,,,
CDD02.Tc.HFHF.5.27,stool,,Female,HFHF,2/21/24,10:30,Taconic,CDD02,27,,F,19.8,19.8,0,87.9,,,,,,,,,
CDD02.Tc.LFHF.1.27,stool,,Female,LFHF,2/21/24,10:30,Taconic,CDD02,27,,F,19.3,19.7,2.07253886,89.7,,,,,,,,,
CDD02.Tc.LFHF.2.27,stool,,Female,LFHF,2/21/24,10:30,Taconic,CDD02,27,,F,17.2,18.27,6.220930233,92,,,,,,,,,
CDD02.Tc.LFHF.3.27,stool,,Female,LFHF,2/21/24,10:30,Taconic,CDD02,27,,F,18.5,18.6,0.540540541,86.5,,,,,,,,,
CDD02.Tc.LFHF.4.27,stool,,Female,LFHF,2/21/24,10:30,Taconic,CDD02,27,,F,18.2,18.1,-0.549450549,91.5,,,,,,,,,
CDD02.Tc.LFHF.5.27,stool,,Female,LFHF,2/21/24,10:30,Taconic,CDD02,27,,F,20.7,21.5,3.8647343,87.6,,,,,,,,,
CDD02.CR.Chow.1.27,stool,,Female,Chow,2/21/24,10:30,CharlesRiver,CDD02,27,,F,18.4,18.1,-1.630434783,92,,,,,,,,,
CDD02.CR.Chow.2.27,stool,,Female,Chow,2/21/24,10:30,CharlesRiver,CDD02,27,,F,21.6,23.6,9.259259259,90.8,,,,,,,,,
CDD02.CR.Chow.4.27,stool,,Female,Chow,2/21/24,10:30,CharlesRiver,CDD02,27,,F,18.6,20.4,9.677419355,86,,,,,,,,,
CDD02.CR.Chow.5.27,stool,,Female,Chow,2/21/24,10:30,CharlesRiver,CDD02,27,,F,18.8,19.4,3.191489362,90.3,,,,,,,,,
CDD02.CR.HFLF.2.27,stool,,Female,HFLF,2/21/24,10:30,CharlesRiver,CDD02,27,,F,19.1,19.6,2.617801047,82.6,,,,,,,,,
CDD02.CR.HFLF.3.27,stool,,Female,HFLF,2/21/24,10:30,CharlesRiver,CDD02,27,,F,16.5,17.6,6.666666667,90.1,,,,,,,,,
CDD02.CR.HFHF.3.27,stool,,Female,HFHF,2/21/24,10:30,CharlesRiver,CDD02,27,,F,20,19.7,-1.5,88.5,,,,,,,,,
CDD02.CR.HFHF.5.27,stool,,Female,HFHF,2/21/24,10:30,CharlesRiver,CDD02,27,,F,20.6,20.5,-0.485436893,85.2,,,,,,,,,
CDD02.CR.LFHF.1.27,stool,,Female,LFHF,2/21/24,10:30,CharlesRiver,CDD02,27,,F,17.8,17.1,-3.93258427,90.2,,,,,,,,,
CDD02.CR.LFHF.3.27,stool,,Female,LFHF,2/21/24,10:30,CharlesRiver,CDD02,27,,F,18.6,18.9,1.612903226,89.7,,,,,,,,,
CDD02.CR.LFHF.4.27,stool,,Female,LFHF,2/21/24,10:30,CharlesRiver,CDD02,27,,F,18.5,18.8,1.621621622,90.6,,,,,,,,,
CDD02.CR.LFHF.5.27,stool,,Female,LFHF,2/21/24,10:30,CharlesRiver,CDD02,27,,F,19.4,19.6,1.030927835,89.4,,,,,,,,,
CDD02.Tc.Chow.5.28,stool,,Female,Chow,2/22/24,10:30,Taconic,CDD02,28,,F,17.1,18.2,6.432748538,87,,,,,,,,,
CDD02.Tc.HFLF.3.28,stool,,Female,HFLF,2/22/24,10:30,Taconic,CDD02,28,,F,17.5,17.4,-0.571428571,87.9,,,,,,,,,
CDD02.Tc.HFHF.2.28,stool,,Female,HFHF,2/22/24,10:30,Taconic,CDD02,28,,F,16.7,16.8,0.598802395,87.9,,,,,,,,,
CDD02.Tc.HFHF.4.28,stool,,Female,HFHF,2/22/24,10:30,Taconic,CDD02,28,,F,18,18.8,4.444444444,89.6,,,,,,,,,
CDD02.Tc.HFHF.5.28,stool,,Female,HFHF,2/22/24,10:30,Taconic,CDD02,28,,F,19.8,19.6,-1.01010101,88.7,,,,,,,,,
CDD02.Tc.LFHF.1.28,stool,,Female,LFHF,2/22/24,10:30,Taconic,CDD02,28,,F,19.3,19.6,1.554404145,87,,,,,,,,,
CDD02.Tc.LFHF.2.28,stool,,Female,LFHF,2/22/24,10:30,Taconic,CDD02,28,,F,17.2,17.5,1.744186047,86.1,,,,,,,,,
CDD02.Tc.LFHF.3.28,stool,,Female,LFHF,2/22/24,10:30,Taconic,CDD02,28,,F,18.5,17.8,-3.783783784,88.5,,,,,,,,,
CDD02.Tc.LFHF.4.28,stool,,Female,LFHF,2/22/24,10:30,Taconic,CDD02,28,,F,18.2,17.6,-3.296703297,89,,,,,,,,,
CDD02.Tc.LFHF.5.28,stool,,Female,LFHF,2/22/24,10:30,Taconic,CDD02,28,,F,20.7,19.5,-5.797101449,88.3,,,,,,,,,
CDD02.CR.Chow.1.28,stool,,Female,Chow,2/22/24,10:30,CharlesRiver,CDD02,28,,F,18.4,18.4,0,88.5,,,,,,,,,
CDD02.CR.Chow.2.28,stool,,Female,Chow,2/22/24,10:30,CharlesRiver,CDD02,28,,F,21.6,23,6.481481481,89.7,,,,,,,,,
CDD02.CR.Chow.4.28,stool,,Female,Chow,2/22/24,10:30,CharlesRiver,CDD02,28,,F,18.6,20.5,10.21505376,88.8,,,,,,,,,
CDD02.CR.Chow.5.28,stool,,Female,Chow,2/22/24,10:30,CharlesRiver,CDD02,28,,F,18.8,19.6,4.255319149,86.9,,,,,,,,,
CDD02.CR.HFLF.2.28,stool,,Female,HFLF,2/22/24,10:30,CharlesRiver,CDD02,28,,F,19.1,19.4,1.570680628,88.5,,,,,,,,,
CDD02.CR.HFLF.3.28,stool,,Female,HFLF,2/22/24,10:30,CharlesRiver,CDD02,28,,F,16.5,17.2,4.242424242,87.7,,,,,,,,,
CDD02.CR.HFHF.3.28,stool,,Female,HFHF,2/22/24,10:30,CharlesRiver,CDD02,28,,F,20,19.6,-2,85.9,,,,,,,,,
CDD02.CR.HFHF.5.28,stool,,Female,HFHF,2/22/24,10:30,CharlesRiver,CDD02,28,,F,20.6,20.2,-1.941747573,87.4,,,,,,,,,
CDD02.CR.LFHF.1.28,stool,,Female,LFHF,2/22/24,10:30,CharlesRiver,CDD02,28,,F,17.8,18.2,2.247191011,87.9,,,,,,,,,
CDD02.CR.LFHF.3.28,stool,,Female,LFHF,2/22/24,10:30,CharlesRiver,CDD02,28,,F,18.6,18.8,1.075268817,86.2,,,,,,,,,
CDD02.CR.LFHF.4.28,stool,,Female,LFHF,2/22/24,10:30,CharlesRiver,CDD02,28,,F,18.5,18.7,1.081081081,86.3,,,,,,,,,
CDD02.CR.LFHF.5.28,stool,,Female,LFHF,2/22/24,10:30,CharlesRiver,CDD02,28,,F,19.4,18.3,-5.670103093,87.3,,,,,,,,,
CDD02.Tc.Chow.5.29,stool,,Female,Chow,2/23/24,10:30,Taconic,CDD02,29,,F,17.1,,4.093567251,,,,,,,,,,
CDD02.Tc.HFLF.3.29,stool,,Female,HFLF,2/23/24,10:30,Taconic,CDD02,29,,F,17.5,,-2.285714286,,,,,,,,,,
CDD02.Tc.HFHF.2.29,stool,,Female,HFHF,2/23/24,10:30,Taconic,CDD02,29,,F,16.7,,1.19760479,,,,,,,,,,
CDD02.Tc.HFHF.4.29,stool,,Female,HFHF,2/23/24,10:30,Taconic,CDD02,29,,F,18,,3.888888889,,,,,,,,,,
CDD02.Tc.HFHF.5.29,stool,,Female,HFHF,2/23/24,10:30,Taconic,CDD02,29,,F,19.8,,0,,,,,,,,,,
CDD02.Tc.LFHF.1.29,stool,,Female,LFHF,2/23/24,10:30,Taconic,CDD02,29,,F,19.3,,2.07253886,,,,,,,,,,
CDD02.Tc.LFHF.2.29,stool,,Female,LFHF,2/23/24,10:30,Taconic,CDD02,29,,F,17.2,,6.220930233,,,,,,,,,,
CDD02.Tc.LFHF.3.29,stool,,Female,LFHF,2/23/24,10:30,Taconic,CDD02,29,,F,18.5,,0.540540541,,,,,,,,,,
CDD02.Tc.LFHF.4.29,stool,,Female,LFHF,2/23/24,10:30,Taconic,CDD02,29,,F,18.2,,-0.549450549,,,,,,,,,,
CDD02.Tc.LFHF.5.29,stool,,Female,LFHF,2/23/24,10:30,Taconic,CDD02,29,,F,20.7,,3.8647343,,,,,,,,,,
CDD02.CR.Chow.1.29,stool,,Female,Chow,2/23/24,10:30,CharlesRiver,CDD02,29,,F,18.4,,-1.630434783,,,,,,,,,,
CDD02.CR.Chow.2.29,stool,,Female,Chow,2/23/24,10:30,CharlesRiver,CDD02,29,,F,21.6,,9.259259259,,,,,,,,,,
CDD02.CR.Chow.4.29,stool,,Female,Chow,2/23/24,10:30,CharlesRiver,CDD02,29,,F,18.6,,9.677419355,,,,,,,,,,
CDD02.CR.Chow.5.29,stool,,Female,Chow,2/23/24,10:30,CharlesRiver,CDD02,29,,F,18.8,,3.191489362,,,,,,,,,,
CDD02.CR.HFLF.2.29,stool,,Female,HFLF,2/23/24,10:30,CharlesRiver,CDD02,29,,F,19.1,,2.617801047,,,,,,,,,,
CDD02.CR.HFLF.3.29,stool,,Female,HFLF,2/23/24,10:30,CharlesRiver,CDD02,29,,F,16.5,,6.666666667,,,,,,,,,,
CDD02.CR.HFHF.3.29,stool,,Female,HFHF,2/23/24,10:30,CharlesRiver,CDD02,29,,F,20,,-1.5,,,,,,,,,,
CDD02.CR.HFHF.5.29,stool,,Female,HFHF,2/23/24,10:30,CharlesRiver,CDD02,29,,F,20.6,,-0.485436893,,,,,,,,,,
CDD02.CR.LFHF.1.29,stool,,Female,LFHF,2/23/24,10:30,CharlesRiver,CDD02,29,,F,17.8,,-3.93258427,,,,,,,,,,
CDD02.CR.LFHF.3.29,stool,,Female,LFHF,2/23/24,10:30,CharlesRiver,CDD02,29,,F,18.6,,1.612903226,,,,,,,,,,
CDD02.CR.LFHF.4.29,stool,,Female,LFHF,2/23/24,10:30,CharlesRiver,CDD02,29,,F,18.5,,1.621621622,,,,,,,,,,
CDD02.CR.LFHF.5.29,stool,,Female,LFHF,2/23/24,10:30,CharlesRiver,CDD02,29,,F,19.4,,1.030927835,,,,,,,,,,
CDD02.Tc.Chow.5.30,stool,,Female,Chow,2/24/24,10:30,Taconic,CDD02,30,,T,17.1,18.5,8.187134503,87.6,,,,,,,,,
CDD02.Tc.HFLF.3.30,stool,,Female,HFLF,2/24/24,10:30,Taconic,CDD02,30,,T,17.5,17.4,-0.571428571,88.9,,,,,,,,,
CDD02.Tc.HFHF.2.30,stool,,Female,HFHF,2/24/24,10:30,Taconic,CDD02,30,,T,16.7,17.4,4.191616766,89.8,,,,,,,,,
CDD02.Tc.HFHF.4.30,stool,,Female,HFHF,2/24/24,10:30,Taconic,CDD02,30,,T,18,18.6,3.333333333,88.7,,,,,,,,,
CDD02.Tc.HFHF.5.30,stool,,Female,HFHF,2/24/24,10:30,Taconic,CDD02,30,,T,19.8,20.4,3.03030303,93.3,,,,,,,,,
CDD02.Tc.LFHF.1.30,stool,,Female,LFHF,2/24/24,10:30,Taconic,CDD02,30,,T,19.3,20,3.626943005,91.4,,,,,,,,,
CDD02.Tc.LFHF.2.30,stool,,Female,LFHF,2/24/24,10:30,Taconic,CDD02,30,,T,17.2,17.9,4.069767442,92.5,,,,,,,,,
CDD02.Tc.LFHF.3.30,stool,,Female,LFHF,2/24/24,10:30,Taconic,CDD02,30,,T,18.5,17.7,-4.324324324,90,,,,,,,,,
CDD02.Tc.LFHF.4.30,stool,,Female,LFHF,2/24/24,10:30,Taconic,CDD02,30,,T,18.2,17.9,-1.648351648,91.3,,,,,,,,,
CDD02.Tc.LFHF.5.30,stool,,Female,LFHF,2/24/24,10:30,Taconic,CDD02,30,,T,20.7,21.6,4.347826087,91.4,,,,,,,,,
CDD02.CR.Chow.1.30,stool,,Female,Chow,2/24/24,10:30,CharlesRiver,CDD02,30,,T,18.4,19,3.260869565,92.1,,,,,,,,,
CDD02.CR.Chow.2.30,stool,,Female,Chow,2/24/24,10:30,CharlesRiver,CDD02,30,,T,21.6,23.2,7.407407407,88.5,,,,,,,,,
CDD02.CR.Chow.4.30,stool,,Female,Chow,2/24/24,10:30,CharlesRiver,CDD02,30,,T,18.6,20.7,11.29032258,84.8,,,,,,,,,
CDD02.CR.Chow.5.30,stool,,Female,Chow,2/24/24,10:30,CharlesRiver,CDD02,30,,T,18.8,19.9,5.85106383,92,,,,,,,,,
CDD02.CR.HFLF.2.30,stool,,Female,HFLF,2/24/24,10:30,CharlesRiver,CDD02,30,,T,19.1,20.3,6.282722513,88.8,,,,,,,,,
CDD02.CR.HFLF.3.30,stool,,Female,HFLF,2/24/24,10:30,CharlesRiver,CDD02,30,,T,16.5,17.6,6.666666667,91.7,,,,,,,,,
CDD02.CR.HFHF.3.30,stool,,Female,HFHF,2/24/24,10:30,CharlesRiver,CDD02,30,,T,20,20.1,0.5,88.1,,,,,,,,,
CDD02.CR.HFHF.5.30,stool,,Female,HFHF,2/24/24,10:30,CharlesRiver,CDD02,30,,T,20.6,20.32,-1.359223301,91,,,,,,,,,
CDD02.CR.LFHF.1.30,stool,,Female,LFHF,2/24/24,10:30,CharlesRiver,CDD02,30,,T,17.8,19.1,7.303370787,89.6,,,,,,,,,
CDD02.CR.LFHF.3.30,stool,,Female,LFHF,2/24/24,10:30,CharlesRiver,CDD02,30,,T,18.6,19.1,2.688172043,89,,,,,,,,,
CDD02.CR.LFHF.4.30,stool,,Female,LFHF,2/24/24,10:30,CharlesRiver,CDD02,30,,T,18.5,19.2,3.783783784,92,,,,,,,,,
CDD02.CR.LFHF.5.30,stool,,Female,LFHF,2/24/24,10:30,CharlesRiver,CDD02,30,,T,19.4,19.9,2.577319588,92.4,,,,,,,,,
CDD03.Tc.Chow.1.00,stool,CDD03.Tc.Chow.1,Female,Chow,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.Chow.2.00,stool,CDD03.Tc.Chow.2,Female,Chow,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.Chow.3.00,stool,CDD03.Tc.Chow.3,Female,Chow,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.Chow.4.00,stool,CDD03.Tc.Chow.4,Female,Chow,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.Chow.5.00,stool,CDD03.Tc.Chow.5,Female,Chow,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.LFLF.1.00,stool,CDD03.Tc.LFLF.1,Female,LFLF,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.LFLF.2.00,stool,CDD03.Tc.LFLF.2,Female,LFLF,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.LFLF.3.00,stool,CDD03.Tc.LFLF.3,Female,LFLF,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.LFLF.4.00,stool,CDD03.Tc.LFLF.4,Female,LFLF,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.LFLF.5.00,stool,CDD03.Tc.LFLF.5,Female,LFLF,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.HFLF.1.00,stool,CDD03.Tc.HFLF.1,Female,HFLF,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.HFLF.2.00,stool,CDD03.Tc.HFLF.2,Female,HFLF,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.HFLF.3.00,stool,CDD03.Tc.HFLF.3,Female,HFLF,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.HFLF.4.00,stool,CDD03.Tc.HFLF.4,Female,HFLF,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.HFLF.5.00,stool,CDD03.Tc.HFLF.5,Female,HFLF,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.HFHF.1.00,stool,CDD03.Tc.HFHF.1,Female,HFHF,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.HFHF.2.00,stool,CDD03.Tc.HFHF.2,Female,HFHF,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.HFHF.3.00,stool,CDD03.Tc.HFHF.3,Female,HFHF,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.HFHF.4.00,stool,CDD03.Tc.HFHF.4,Female,HFHF,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.HFHF.5.00,stool,CDD03.Tc.HFHF.5,Female,HFHF,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.LFHF.1.00,stool,CDD03.Tc.LFHF.1,Female,LFHF,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.LFHF.2.00,stool,CDD03.Tc.LFHF.2,Female,LFHF,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.LFHF.3.00,stool,CDD03.Tc.LFHF.3,Female,LFHF,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.LFHF.4.00,stool,CDD03.Tc.LFHF.4,Female,LFHF,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.Tc.LFHF.5.00,stool,CDD03.Tc.LFHF.5,Female,LFHF,5/21/24,,Taconic,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.Chow.1.00,stool,CDD03.CR.Chow.1,Female,Chow,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.Chow.2.00,stool,CDD03.CR.Chow.2,Female,Chow,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.Chow.3.00,stool,CDD03.CR.Chow.3,Female,Chow,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.Chow.4.00,stool,CDD03.CR.Chow.4,Female,Chow,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.Chow.5.00,stool,CDD03.CR.Chow.5,Female,Chow,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.LFLF.1.00,stool,CDD03.CR.LFLF.1,Female,LFLF,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.LFLF.2.00,stool,CDD03.CR.LFLF.2,Female,LFLF,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.LFLF.3.00,stool,CDD03.CR.LFLF.3,Female,LFLF,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.LFLF.4.00,stool,CDD03.CR.LFLF.4,Female,LFLF,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.LFLF.5.00,stool,CDD03.CR.LFLF.5,Female,LFLF,5/21/24,,CharlesRiver,CDD03,0,F,F,,,,,,,,,,,,,
CDD03.CR.HFLF.1.00,stool,CDD03.CR.HFLF.1,Female,HFLF,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.HFLF.2.00,stool,CDD03.CR.HFLF.2,Female,HFLF,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.HFLF.3.00,stool,CDD03.CR.HFLF.3,Female,HFLF,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.HFLF.4.00,stool,CDD03.CR.HFLF.4,Female,HFLF,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.HFLF.5.00,stool,CDD03.CR.HFLF.5,Female,HFLF,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.HFHF.1.00,stool,CDD03.CR.HFHF.1,Female,HFHF,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.HFHF.2.00,stool,CDD03.CR.HFHF.2,Female,HFHF,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.HFHF.3.00,stool,CDD03.CR.HFHF.3,Female,HFHF,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.HFHF.4.00,stool,CDD03.CR.HFHF.4,Female,HFHF,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.HFHF.5.00,stool,CDD03.CR.HFHF.5,Female,HFHF,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.LFHF.1.00,stool,CDD03.CR.LFHF.1,Female,LFHF,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.LFHF.2.00,stool,CDD03.CR.LFHF.2,Female,LFHF,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.LFHF.3.00,stool,CDD03.CR.LFHF.3,Female,LFHF,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.LFHF.4.00,stool,CDD03.CR.LFHF.4,Female,LFHF,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
CDD03.CR.LFHF.5.00,stool,CDD03.CR.LFHF.5,Female,LFHF,5/21/24,,CharlesRiver,CDD03,0,T,F,,,,,,,,,,,,,
