"MouseID","Diet","Treatment","Measure","Value","Units","MeasureLabel"
"CDD03.Tc.HFLF.1","HFLF","Tc","IL-2",0.944772378,"pg/mL","IL-2 (pg/mL)"
"CDD03.Tc.HFLF.1","HFLF","Tc","IL-4",0.305116244,"pg/mL","IL-4 (pg/mL)"
"CDD03.Tc.HFLF.1","HFLF","Tc","IL-5",3.420630979,"pg/mL","IL-5 (pg/mL)"
"CDD03.Tc.HFLF.1","HFLF","Tc","IL-6",8.48303288,"pg/mL","IL-6 (pg/mL)"
"CDD03.Tc.HFLF.1","HFLF","Tc","KC-GRO",41.0526252,"pg/mL","KC-GRO (pg/mL)"
"CDD03.Tc.HFLF.1","HFLF","Tc","IL-10",9.325349384,"pg/mL","IL-10 (pg/mL)"
"CDD03.Tc.HFLF.1","HFLF","Tc","IL-12p70",1.493652249,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.Tc.HFLF.1","HFLF","Tc","TNF-a",11.23331649,"pg/mL","TNF-a (pg/mL)"
"CDD03.Tc.HFHF.5","HFHF","Tc","BUN",85.14831,"mg/dL","BUN (mg/dL)"
"CDD03.Tc.HFHF.5","HFHF","Tc","sCD14",14642.3505,"pg/mL","sCD14 (pg/mL)"
"CDD03.Tc.HFHF.5","HFHF","Tc","IFN-y",0.999621875,"pg/mL","IFN-y (pg/mL)"
"CDD03.Tc.HFHF.5","HFHF","Tc","IL-1B",1.35699912,"pg/mL","IL-1B (pg/mL)"
"CDD03.Tc.HFHF.5","HFHF","Tc","IL-2",1.513223053,"pg/mL","IL-2 (pg/mL)"
"CDD03.Tc.HFHF.5","HFHF","Tc","IL-4",0.211625881,"pg/mL","IL-4 (pg/mL)"
"CDD03.Tc.HFHF.5","HFHF","Tc","IL-5",4.717334975,"pg/mL","IL-5 (pg/mL)"
"CDD03.Tc.HFHF.5","HFHF","Tc","IL-6",4.95411212,"pg/mL","IL-6 (pg/mL)"
"CDD03.Tc.HFHF.5","HFHF","Tc","KC-GRO",37.72640402,"pg/mL","KC-GRO (pg/mL)"
"CDD03.Tc.HFHF.5","HFHF","Tc","IL-10",11.30081983,"pg/mL","IL-10 (pg/mL)"
"CDD03.Tc.HFHF.5","HFHF","Tc","IL-12p70",1.10401023,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.Tc.HFHF.5","HFHF","Tc","TNF-a",8.968993863,"pg/mL","TNF-a (pg/mL)"
"CDD03.Tc.LFLF.2","LFLF","Tc","BUN",56.311845,"mg/dL","BUN (mg/dL)"
"CDD03.Tc.LFLF.2","LFLF","Tc","sCD14",14598.2175,"pg/mL","sCD14 (pg/mL)"
"CDD03.Tc.LFLF.2","LFLF","Tc","IFN-y",0.384053306,"pg/mL","IFN-y (pg/mL)"
"CDD03.Tc.LFLF.2","LFLF","Tc","IL-1B",1.77211635,"pg/mL","IL-1B (pg/mL)"
"CDD03.Tc.LFLF.2","LFLF","Tc","IL-2",0.034461708,"pg/mL","IL-2 (pg/mL)"
"CDD03.Tc.LFLF.2","LFLF","Tc","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD03.Tc.LFLF.2","LFLF","Tc","IL-5",1.154360727,"pg/mL","IL-5 (pg/mL)"
"CDD03.Tc.LFLF.2","LFLF","Tc","IL-6",33.66976015,"pg/mL","IL-6 (pg/mL)"
"CDD03.Tc.LFLF.2","LFLF","Tc","KC-GRO",64.91247972,"pg/mL","KC-GRO (pg/mL)"
"CDD03.Tc.LFLF.2","LFLF","Tc","IL-10",11.87135538,"pg/mL","IL-10 (pg/mL)"
"CDD03.Tc.LFLF.2","LFLF","Tc","IL-12p70",0.007661293,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.Tc.LFLF.2","LFLF","Tc","TNF-a",15.32923059,"pg/mL","TNF-a (pg/mL)"
"CDD03.Tc.LFHF.2","LFHF","Tc","BUN",53.77766429,"mg/dL","BUN (mg/dL)"
"CDD03.Tc.LFHF.2","LFHF","Tc","sCD14",9690.064286,"pg/mL","sCD14 (pg/mL)"
"CDD03.Tc.LFHF.2","LFHF","Tc","IFN-y",0.365765053,"pg/mL","IFN-y (pg/mL)"
"CDD03.Tc.LFHF.2","LFHF","Tc","IL-1B",2.099634143,"pg/mL","IL-1B (pg/mL)"
"CDD03.Tc.LFHF.2","LFHF","Tc","IL-2",0.685364057,"pg/mL","IL-2 (pg/mL)"
"CDD03.Tc.LFHF.2","LFHF","Tc","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD03.Tc.LFHF.2","LFHF","Tc","IL-5",3.041489628,"pg/mL","IL-5 (pg/mL)"
"CDD03.Tc.LFHF.2","LFHF","Tc","IL-6",17.58845324,"pg/mL","IL-6 (pg/mL)"
"CDD03.Tc.LFHF.2","LFHF","Tc","KC-GRO",78.59593969,"pg/mL","KC-GRO (pg/mL)"
"CDD03.Tc.LFHF.2","LFHF","Tc","IL-10",10.07421774,"pg/mL","IL-10 (pg/mL)"
"CDD03.Tc.LFHF.2","LFHF","Tc","IL-12p70",0.007661293,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.Tc.LFHF.2","LFHF","Tc","TNF-a",9.374388366,"pg/mL","TNF-a (pg/mL)"
"CDD03.Tc.HFLF.4","HFLF","Tc","BUN",65.408271,"mg/dL","BUN (mg/dL)"
"CDD03.Tc.HFLF.4","HFLF","Tc","sCD14",10572.5925,"pg/mL","sCD14 (pg/mL)"
"CDD03.Tc.HFLF.4","HFLF","Tc","IFN-y",0.605659525,"pg/mL","IFN-y (pg/mL)"
"CDD03.Tc.HFLF.4","HFLF","Tc","IL-1B",0.88184634,"pg/mL","IL-1B (pg/mL)"
"CDD03.Tc.HFLF.4","HFLF","Tc","IL-2",0.195083486,"pg/mL","IL-2 (pg/mL)"
"CDD03.Tc.HFLF.4","HFLF","Tc","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD03.Tc.HFLF.4","HFLF","Tc","IL-5",4.30817389,"pg/mL","IL-5 (pg/mL)"
"CDD03.Tc.HFLF.4","HFLF","Tc","IL-6",8.04532108,"pg/mL","IL-6 (pg/mL)"
"CDD03.Tc.HFLF.4","HFLF","Tc","KC-GRO",65.828337,"pg/mL","KC-GRO (pg/mL)"
"CDD03.Tc.HFLF.4","HFLF","Tc","IL-10",8.262100399,"pg/mL","IL-10 (pg/mL)"
"CDD03.Tc.HFLF.4","HFLF","Tc","IL-12p70",0.007661293,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.Tc.HFLF.4","HFLF","Tc","TNF-a",7.849611381,"pg/mL","TNF-a (pg/mL)"
"CDD03.Tc.HFHF.3","HFHF","Tc","BUN",51.11920435,"mg/dL","BUN (mg/dL)"
"CDD03.Tc.HFHF.3","HFHF","Tc","sCD14",11540.10652,"pg/mL","sCD14 (pg/mL)"
"CDD03.Tc.HFHF.3","HFHF","Tc","IFN-y",0.210321578,"pg/mL","IFN-y (pg/mL)"
"CDD03.Tc.HFHF.3","HFHF","Tc","IL-1B",1.380731783,"pg/mL","IL-1B (pg/mL)"
"CDD03.Tc.HFHF.3","HFHF","Tc","IL-2",1.147828699,"pg/mL","IL-2 (pg/mL)"
"CDD03.Tc.HFHF.3","HFHF","Tc","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD03.Tc.HFHF.3","HFHF","Tc","IL-5",1.380533833,"pg/mL","IL-5 (pg/mL)"
"CDD03.Tc.HFHF.3","HFHF","Tc","IL-6",0.210577784,"pg/mL","IL-6 (pg/mL)"
"CDD03.Tc.HFHF.3","HFHF","Tc","KC-GRO",42.22024067,"pg/mL","KC-GRO (pg/mL)"
"CDD03.Tc.HFHF.3","HFHF","Tc","IL-10",9.102827737,"pg/mL","IL-10 (pg/mL)"
"CDD03.Tc.HFHF.3","HFHF","Tc","IL-12p70",0.007661293,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.Tc.HFHF.3","HFHF","Tc","TNF-a",8.450279735,"pg/mL","TNF-a (pg/mL)"
"CDD03.Tc.LFHF.1","LFHF","Tc","BUN",76.113684,"mg/dL","BUN (mg/dL)"
"CDD03.Tc.LFHF.1","LFHF","Tc","sCD14",17163.831,"pg/mL","sCD14 (pg/mL)"
"CDD03.Tc.LFHF.1","LFHF","Tc","IFN-y",0.664481258,"pg/mL","IFN-y (pg/mL)"
"CDD03.Tc.LFHF.1","LFHF","Tc","IL-1B",0.56172558,"pg/mL","IL-1B (pg/mL)"
"CDD03.Tc.LFHF.1","LFHF","Tc","IL-2",0.034461708,"pg/mL","IL-2 (pg/mL)"
"CDD03.Tc.LFHF.1","LFHF","Tc","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD03.Tc.LFHF.1","LFHF","Tc","IL-5",1.093445249,"pg/mL","IL-5 (pg/mL)"
"CDD03.Tc.LFHF.1","LFHF","Tc","IL-6",61.0358746,"pg/mL","IL-6 (pg/mL)"
"CDD03.Tc.LFHF.1","LFHF","Tc","KC-GRO",48.06683208,"pg/mL","KC-GRO (pg/mL)"
"CDD03.Tc.LFHF.1","LFHF","Tc","IL-10",4.63459166,"pg/mL","IL-10 (pg/mL)"
"CDD03.Tc.LFHF.1","LFHF","Tc","IL-12p70",0.007661293,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.Tc.LFHF.1","LFHF","Tc","TNF-a",5.40224613,"pg/mL","TNF-a (pg/mL)"
"CDD03.CR.LFHF.4","LFHF","CR","BUN",45.791994,"mg/dL","BUN (mg/dL)"
"CDD03.CR.LFHF.4","LFHF","CR","sCD14",18446.6895,"pg/mL","sCD14 (pg/mL)"
"CDD03.CR.LFHF.4","LFHF","CR","IFN-y",0.507891011,"pg/mL","IFN-y (pg/mL)"
"CDD03.CR.LFHF.4","LFHF","CR","IL-1B",1.06853858,"pg/mL","IL-1B (pg/mL)"
"CDD03.CR.LFHF.4","LFHF","CR","IL-2",1.133864004,"pg/mL","IL-2 (pg/mL)"
"CDD03.CR.LFHF.4","LFHF","CR","IL-4",0.158604871,"pg/mL","IL-4 (pg/mL)"
"CDD03.CR.LFHF.4","LFHF","CR","IL-5",5.468621206,"pg/mL","IL-5 (pg/mL)"
"CDD03.CR.LFHF.4","LFHF","CR","IL-6",5.73207988,"pg/mL","IL-6 (pg/mL)"
"CDD03.CR.LFHF.4","LFHF","CR","KC-GRO",37.01222305,"pg/mL","KC-GRO (pg/mL)"
"CDD03.CR.LFHF.4","LFHF","CR","IL-10",11.70942281,"pg/mL","IL-10 (pg/mL)"
"CDD03.CR.LFHF.4","LFHF","CR","IL-12p70",0.007661293,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.CR.LFHF.4","LFHF","CR","TNF-a",10.51231089,"pg/mL","TNF-a (pg/mL)"
"CDD03.Tc.HFHF.1","HFHF","Tc","BUN",62.56871667,"mg/dL","BUN (mg/dL)"
"CDD03.Tc.HFHF.1","HFHF","Tc","sCD14",39935.92083,"pg/mL","sCD14 (pg/mL)"
"CDD03.Tc.HFHF.1","HFHF","Tc","IFN-y",0.728257112,"pg/mL","IFN-y (pg/mL)"
"CDD03.Tc.HFHF.1","HFHF","Tc","IL-1B",1.256252167,"pg/mL","IL-1B (pg/mL)"
"CDD03.Tc.HFHF.1","HFHF","Tc","IL-2",0.034461708,"pg/mL","IL-2 (pg/mL)"
"CDD03.Tc.HFHF.1","HFHF","Tc","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD03.Tc.HFHF.1","HFHF","Tc","IL-5",0.102317971,"pg/mL","IL-5 (pg/mL)"
"CDD03.Tc.HFHF.1","HFHF","Tc","IL-6",9.086346722,"pg/mL","IL-6 (pg/mL)"
"CDD03.Tc.HFHF.1","HFHF","Tc","KC-GRO",56.13577569,"pg/mL","KC-GRO (pg/mL)"
"CDD03.Tc.HFHF.1","HFHF","Tc","IL-10",8.042758657,"pg/mL","IL-10 (pg/mL)"
"CDD03.Tc.HFHF.1","HFHF","Tc","IL-12p70",0.007661293,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.Tc.HFHF.1","HFHF","Tc","TNF-a",6.742362733,"pg/mL","TNF-a (pg/mL)"
"CDD03.CR.HFHF.2","HFHF","CR","BUN",50.1236775,"mg/dL","BUN (mg/dL)"
"CDD03.CR.HFHF.2","HFHF","CR","sCD14",20625.35438,"pg/mL","sCD14 (pg/mL)"
"CDD03.CR.HFHF.2","HFHF","CR","IFN-y",1.34030611,"pg/mL","IFN-y (pg/mL)"
"CDD03.CR.HFHF.2","HFHF","CR","IL-1B",1.822337975,"pg/mL","IL-1B (pg/mL)"
"CDD03.CR.HFHF.2","HFHF","CR","IL-2",0.74374776,"pg/mL","IL-2 (pg/mL)"
"CDD03.CR.HFHF.2","HFHF","CR","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD03.CR.HFHF.2","HFHF","CR","IL-5",2.564602739,"pg/mL","IL-5 (pg/mL)"
"CDD03.CR.HFHF.2","HFHF","CR","IL-6",8.9591323,"pg/mL","IL-6 (pg/mL)"
"CDD03.CR.HFHF.2","HFHF","CR","KC-GRO",39.21227586,"pg/mL","KC-GRO (pg/mL)"
"CDD03.CR.HFHF.2","HFHF","CR","IL-10",10.22952023,"pg/mL","IL-10 (pg/mL)"
"CDD03.CR.HFHF.2","HFHF","CR","IL-12p70",0.007661293,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.CR.HFHF.2","HFHF","CR","TNF-a",10.36799843,"pg/mL","TNF-a (pg/mL)"
"CDD03.CR.HFHF.5","HFHF","CR","BUN",54.86791,"mg/dL","BUN (mg/dL)"
"CDD03.CR.HFHF.5","HFHF","CR","sCD14",24477.645,"pg/mL","sCD14 (pg/mL)"
"CDD03.CR.HFHF.5","HFHF","CR","IFN-y",1.042090354,"pg/mL","IFN-y (pg/mL)"
"CDD03.CR.HFHF.5","HFHF","CR","IL-1B",2.3561796,"pg/mL","IL-1B (pg/mL)"
"CDD03.CR.HFHF.5","HFHF","CR","IL-2",1.350003673,"pg/mL","IL-2 (pg/mL)"
"CDD03.CR.HFHF.5","HFHF","CR","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD03.CR.HFHF.5","HFHF","CR","IL-5",5.168712514,"pg/mL","IL-5 (pg/mL)"
"CDD03.CR.HFHF.5","HFHF","CR","IL-6",28.6923462,"pg/mL","IL-6 (pg/mL)"
"CDD03.CR.HFHF.5","HFHF","CR","KC-GRO",50.71928419,"pg/mL","KC-GRO (pg/mL)"
"CDD03.CR.HFHF.5","HFHF","CR","IL-10",18.92164891,"pg/mL","IL-10 (pg/mL)"
"CDD03.CR.HFHF.5","HFHF","CR","IL-12p70",0.007661293,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.CR.HFHF.5","HFHF","CR","TNF-a",23.78859932,"pg/mL","TNF-a (pg/mL)"
"CDD03.Tc.HFLF.5","HFLF","Tc","BUN",63.180555,"mg/dL","BUN (mg/dL)"
"CDD03.Tc.HFLF.5","HFLF","Tc","sCD14",17340.777,"pg/mL","sCD14 (pg/mL)"
"CDD03.Tc.HFLF.5","HFLF","Tc","IFN-y",0.605659525,"pg/mL","IFN-y (pg/mL)"
"CDD03.Tc.HFLF.5","HFLF","Tc","IL-1B",2.45896316,"pg/mL","IL-1B (pg/mL)"
"CDD03.Tc.HFLF.5","HFLF","Tc","IL-2",1.147387075,"pg/mL","IL-2 (pg/mL)"
"CDD03.Tc.HFLF.5","HFLF","Tc","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD03.Tc.HFLF.5","HFLF","Tc","IL-5",3.643402596,"pg/mL","IL-5 (pg/mL)"
"CDD03.Tc.HFLF.5","HFLF","Tc","IL-6",29.0397252,"pg/mL","IL-6 (pg/mL)"
"CDD03.Tc.HFLF.5","HFLF","Tc","KC-GRO",30.55557888,"pg/mL","KC-GRO (pg/mL)"
"CDD03.Tc.HFLF.5","HFLF","Tc","IL-10",9.508251918,"pg/mL","IL-10 (pg/mL)"
"CDD03.Tc.HFLF.5","HFLF","Tc","IL-12p70",0.170343215,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.Tc.HFLF.5","HFLF","Tc","TNF-a",11.495301,"pg/mL","TNF-a (pg/mL)"
"CDD03.Tc.LFHF.4","LFHF","Tc","BUN",90.470076,"mg/dL","BUN (mg/dL)"
"CDD03.Tc.LFHF.4","LFHF","Tc","sCD14",16500.2835,"pg/mL","sCD14 (pg/mL)"
"CDD03.Tc.LFHF.4","LFHF","Tc","IFN-y",0.527415847,"pg/mL","IFN-y (pg/mL)"
"CDD03.Tc.LFHF.4","LFHF","Tc","IL-1B",0.68424526,"pg/mL","IL-1B (pg/mL)"
"CDD03.Tc.LFHF.4","LFHF","Tc","IL-2",0.461114408,"pg/mL","IL-2 (pg/mL)"
"CDD03.Tc.LFHF.4","LFHF","Tc","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD03.Tc.LFHF.4","LFHF","Tc","IL-5",2.425350944,"pg/mL","IL-5 (pg/mL)"
"CDD03.Tc.LFHF.4","LFHF","Tc","IL-6",6.39590818,"pg/mL","IL-6 (pg/mL)"
"CDD03.Tc.LFHF.4","LFHF","Tc","KC-GRO",43.78740628,"pg/mL","KC-GRO (pg/mL)"
"CDD03.Tc.LFHF.4","LFHF","Tc","IL-10",4.85370497,"pg/mL","IL-10 (pg/mL)"
"CDD03.Tc.LFHF.4","LFHF","Tc","IL-12p70",1.18191997,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.Tc.LFHF.4","LFHF","Tc","TNF-a",6.776853974,"pg/mL","TNF-a (pg/mL)"
"CDD03.CR.HFLF.5","HFLF","CR","BUN",144.2601656,"mg/dL","BUN (mg/dL)"
"CDD03.CR.HFLF.5","HFLF","CR","sCD14",168513.525,"pg/mL","sCD14 (pg/mL)"
"CDD03.CR.HFLF.5","HFLF","CR","IFN-y",1.058699547,"pg/mL","IFN-y (pg/mL)"
"CDD03.CR.HFLF.5","HFLF","CR","IL-1B",15.62375209,"pg/mL","IL-1B (pg/mL)"
"CDD03.CR.HFLF.5","HFLF","CR","IL-2",5.82308221,"pg/mL","IL-2 (pg/mL)"
"CDD03.CR.HFLF.5","HFLF","CR","IL-4",1.422821436,"pg/mL","IL-4 (pg/mL)"
"CDD03.CR.HFLF.5","HFLF","CR","IL-5",2.539752333,"pg/mL","IL-5 (pg/mL)"
"CDD03.CR.HFLF.5","HFLF","CR","IL-6",581.8489656,"pg/mL","IL-6 (pg/mL)"
"CDD03.CR.HFLF.5","HFLF","CR","KC-GRO",796.3910893,"pg/mL","KC-GRO (pg/mL)"
"CDD03.CR.HFLF.5","HFLF","CR","IL-10",24.9952427,"pg/mL","IL-10 (pg/mL)"
"CDD03.CR.HFLF.5","HFLF","CR","IL-12p70",9.531816463,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.CR.HFLF.5","HFLF","CR","TNF-a",30.03189756,"pg/mL","TNF-a (pg/mL)"
"CDD03.CR.LFHF.2","LFHF","CR","BUN",367.9343375,"mg/dL","BUN (mg/dL)"
"CDD03.CR.LFHF.2","LFHF","CR","sCD14",253438.5688,"pg/mL","sCD14 (pg/mL)"
"CDD03.CR.LFHF.2","LFHF","CR","IFN-y",0.272632499,"pg/mL","IFN-y (pg/mL)"
"CDD03.CR.LFHF.2","LFHF","CR","IL-1B",43.67001242,"pg/mL","IL-1B (pg/mL)"
"CDD03.CR.LFHF.2","LFHF","CR","IL-2",0.211182279,"pg/mL","IL-2 (pg/mL)"
"CDD03.CR.LFHF.2","LFHF","CR","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD03.CR.LFHF.2","LFHF","CR","IL-5",3.571540641,"pg/mL","IL-5 (pg/mL)"
"CDD03.CR.LFHF.2","LFHF","CR","IL-6",883.129975,"pg/mL","IL-6 (pg/mL)"
"CDD03.CR.LFHF.2","LFHF","CR","KC-GRO",1690.855196,"pg/mL","KC-GRO (pg/mL)"
"CDD03.CR.LFHF.2","LFHF","CR","IL-10",14.48322461,"pg/mL","IL-10 (pg/mL)"
"CDD03.CR.LFHF.2","LFHF","CR","IL-12p70",0.007661293,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.CR.LFHF.2","LFHF","CR","TNF-a",24.16810638,"pg/mL","TNF-a (pg/mL)"
"CDD03.CR.LFHF.3","LFHF","CR","BUN",178.4236625,"mg/dL","BUN (mg/dL)"
"CDD03.CR.LFHF.3","LFHF","CR","sCD14",180632.5188,"pg/mL","sCD14 (pg/mL)"
"CDD03.CR.LFHF.3","LFHF","CR","IFN-y",0.519466686,"pg/mL","IFN-y (pg/mL)"
"CDD03.CR.LFHF.3","LFHF","CR","IL-1B",27.72008317,"pg/mL","IL-1B (pg/mL)"
"CDD03.CR.LFHF.3","LFHF","CR","IL-2",1.267520242,"pg/mL","IL-2 (pg/mL)"
"CDD03.CR.LFHF.3","LFHF","CR","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD03.CR.LFHF.3","LFHF","CR","IL-5",3.660588336,"pg/mL","IL-5 (pg/mL)"
"CDD03.CR.LFHF.3","LFHF","CR","IL-6",2008.760942,"pg/mL","IL-6 (pg/mL)"
"CDD03.CR.LFHF.3","LFHF","CR","KC-GRO",489.9845649,"pg/mL","KC-GRO (pg/mL)"
"CDD03.CR.LFHF.3","LFHF","CR","IL-10",416.2057386,"pg/mL","IL-10 (pg/mL)"
"CDD03.CR.LFHF.3","LFHF","CR","IL-12p70",3.761481169,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.CR.LFHF.3","LFHF","CR","TNF-a",81.90452421,"pg/mL","TNF-a (pg/mL)"
"CDD03.CR.LFLF.4","LFLF","CR","BUN",73.03403372,"mg/dL","BUN (mg/dL)"
"CDD03.CR.LFLF.4","LFLF","CR","sCD14",101538.2791,"pg/mL","sCD14 (pg/mL)"
"CDD03.CR.LFLF.4","LFLF","CR","IFN-y",0.848796233,"pg/mL","IFN-y (pg/mL)"
"CDD03.CR.LFLF.4","LFLF","CR","IL-1B",9.10128493,"pg/mL","IL-1B (pg/mL)"
"CDD03.CR.LFLF.4","LFLF","CR","IL-2",1.271287701,"pg/mL","IL-2 (pg/mL)"
"CDD03.CR.LFLF.4","LFLF","CR","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD03.CR.LFLF.4","LFLF","CR","IL-5",21.56727872,"pg/mL","IL-5 (pg/mL)"
"CDD03.CR.LFLF.4","LFLF","CR","IL-6",556.4121744,"pg/mL","IL-6 (pg/mL)"
"CDD03.CR.LFLF.4","LFLF","CR","KC-GRO",218.2172659,"pg/mL","KC-GRO (pg/mL)"
"CDD03.CR.LFLF.4","LFLF","CR","IL-10",14.87849915,"pg/mL","IL-10 (pg/mL)"
"CDD03.CR.LFLF.4","LFLF","CR","IL-12p70",3.187971895,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.CR.LFLF.4","LFLF","CR","TNF-a",22.16046683,"pg/mL","TNF-a (pg/mL)"
"CDD03.CR.LFHF.5","LFHF","CR","BUN",102.8772589,"mg/dL","BUN (mg/dL)"
"CDD03.CR.LFHF.5","LFHF","CR","sCD14",149614.2857,"pg/mL","sCD14 (pg/mL)"
"CDD03.CR.LFHF.5","LFHF","CR","IFN-y",0.127989534,"pg/mL","IFN-y (pg/mL)"
"CDD03.CR.LFHF.5","LFHF","CR","IL-1B",9.253072786,"pg/mL","IL-1B (pg/mL)"
"CDD03.CR.LFHF.5","LFHF","CR","IL-2",0.490308721,"pg/mL","IL-2 (pg/mL)"
"CDD03.CR.LFHF.5","LFHF","CR","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD03.CR.LFHF.5","LFHF","CR","IL-5",0.730729374,"pg/mL","IL-5 (pg/mL)"
"CDD03.CR.LFHF.5","LFHF","CR","IL-6",271.7201936,"pg/mL","IL-6 (pg/mL)"
"CDD03.CR.LFHF.5","LFHF","CR","KC-GRO",219.6719142,"pg/mL","KC-GRO (pg/mL)"
"CDD03.CR.LFHF.5","LFHF","CR","IL-10",14.66031848,"pg/mL","IL-10 (pg/mL)"
"CDD03.CR.LFHF.5","LFHF","CR","IL-12p70",0.007661293,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.CR.LFHF.5","LFHF","CR","TNF-a",16.51505682,"pg/mL","TNF-a (pg/mL)"
"CDD03.CR.LFLF.3","LFLF","CR","BUN",92.82165882,"mg/dL","BUN (mg/dL)"
"CDD03.CR.LFLF.3","LFLF","CR","sCD14",250066.5353,"pg/mL","sCD14 (pg/mL)"
"CDD03.CR.LFLF.3","LFLF","CR","IFN-y",0.247622657,"pg/mL","IFN-y (pg/mL)"
"CDD03.CR.LFLF.3","LFLF","CR","IL-1B",29.50908065,"pg/mL","IL-1B (pg/mL)"
"CDD03.CR.LFLF.3","LFLF","CR","IL-2",0.651589133,"pg/mL","IL-2 (pg/mL)"
"CDD03.CR.LFLF.3","LFLF","CR","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD03.CR.LFLF.3","LFLF","CR","IL-5",4.3920902,"pg/mL","IL-5 (pg/mL)"
"CDD03.CR.LFLF.3","LFLF","CR","IL-6",1397.465735,"pg/mL","IL-6 (pg/mL)"
"CDD03.CR.LFLF.3","LFLF","CR","KC-GRO",1132.226941,"pg/mL","KC-GRO (pg/mL)"
"CDD03.CR.LFLF.3","LFLF","CR","IL-10",171.7282462,"pg/mL","IL-10 (pg/mL)"
"CDD03.CR.LFLF.3","LFLF","CR","IL-12p70",0.007661293,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.CR.LFLF.3","LFLF","CR","TNF-a",30.00207642,"pg/mL","TNF-a (pg/mL)"
"CDD03.Tc.LFLF.5","LFLF","Tc","BUN",143.8200724,"mg/dL","BUN (mg/dL)"
"CDD03.Tc.LFLF.5","LFLF","Tc","sCD14",207987.9388,"pg/mL","sCD14 (pg/mL)"
"CDD03.Tc.LFLF.5","LFLF","Tc","IFN-y",2.259654578,"pg/mL","IFN-y (pg/mL)"
"CDD03.Tc.LFLF.5","LFLF","Tc","IL-1B",13.94664617,"pg/mL","IL-1B (pg/mL)"
"CDD03.Tc.LFLF.5","LFLF","Tc","IL-2",9.559285342,"pg/mL","IL-2 (pg/mL)"
"CDD03.Tc.LFLF.5","LFLF","Tc","IL-4",0.026325606,"pg/mL","IL-4 (pg/mL)"
"CDD03.Tc.LFLF.5","LFLF","Tc","IL-5",3.368468253,"pg/mL","IL-5 (pg/mL)"
"CDD03.Tc.LFLF.5","LFLF","Tc","IL-6",1391.880459,"pg/mL","IL-6 (pg/mL)"
"CDD03.Tc.LFLF.5","LFLF","Tc","KC-GRO",891.9246456,"pg/mL","KC-GRO (pg/mL)"
"CDD03.Tc.LFLF.5","LFLF","Tc","IL-10",29.31396257,"pg/mL","IL-10 (pg/mL)"
"CDD03.Tc.LFLF.5","LFLF","Tc","IL-12p70",0.007661293,"pg/mL","IL-12p70 (pg/mL)"
"CDD03.Tc.LFLF.5","LFLF","Tc","TNF-a",30.78539155,"pg/mL","TNF-a (pg/mL)"
"CDD03.CR.HFLF.2","HFLF","CR","BUN",57.69991892,"mg/dL","BUN (mg/dL)"
"CDD03.CR.HFLF.2","HFLF","CR","sCD14",84647.23378,"pg/mL","sCD14 (pg/mL)"
"CDD03.CR.HFLF.2","HFLF","CR","IFN-y",1.762115899,"pg/mL","IFN-y (pg/mL)"
"CDD03.CR.HFLF.2","HFLF","CR","IL-1B",7.297256108,"pg/mL","IL-1B (pg/mL)"
"CDD03.CR.HFLF.2","HFLF","CR","IL-2",0.299378791,"pg/mL","IL-2 (pg/mL)"
"CDD03.CR.HFLF.2","HFLF","CR","IL-4",0.187594267,"pg/mL","IL-4 (pg/mL)"
