	Chow1.050622	Chow1.070122	Chow1.081222	Chow2.050622	Chow2.070122	Chow2.071522	Chow2.081222	Chow3.050622	Chow3.070122	Chow3.071522	Chow3.081222	Chow4.050622	Chow4.081222	Ctrl1.061722	Ctrl1.070122	Ctrl1.071522	Ctrl1.081222	Ctrl2.060322	Ctrl2.061722	Ctrl2.070122	Ctrl2.071522	Ctrl2.081222	Ctrl3.061722	Ctrl3.070122	Ctrl3.071522	Ctrl3.081222	Ctrl4.070122	Ctrl4.071522	Ctrl5.061722	CtrlF1.050622	CtrlF1.060322	CtrlF2.060322	CtrlF2.061722	CtrlF3.060322	CtrlF3.061722	CtrlF4.060322	CtrlF4.061722	CtrlF5.060322	W+F2.060322	W+F4.060322	WD-3.061722	WD+1.081222	WD+F.081222	WD1.060322	WD1.070122	WD1.071522	WD2.060322	WD2.061722	WD2.070122	WD2.071522	WD3.060322	WD3.070122	WD3.071522	WD4.060322	WD4.070122	WD4.071522	WD5.060322	WD5.061722	WD5.071522	WDF2.061722	WDF3.061722	WDF4.061722
Ctrl3.070122	0.7674101579668928	0.4837333165965654	0.7986488184906275	0.829075727404522	0.5502703187298559	0.4752536402960135	0.7350543915501075	0.8226027549561531	0.4292955560282374	0.757616389133518	0.7765731626256199	0.7631242316211873	0.5981754015266553	0.5950023049086416	0.4266333431592452	0.5134276183746502	0.5117167593887454	0.5717508872013036	0.4037858090546349	0.422777224084416	0.4086234762145296	0.6297863687214992	0.5245808842143467	0	0.5552418654381852	0.535734710786352	0.3635105058925546	0.504472123794396	0.4936817829479195	0.5031680716670955	0.6150121457908778	0.6001262045312942	0.4809634836195527	0.6673499079536496	0.5361363599458856	0.6119063019610768	0.492306427486766	0.4947380723288981	0.5345852060151061	0.6155634280427421	0.476984119268268	0.4918515690754319	0.4869457237978932	0.596734458064318	0.4824585337799057	0.5934605563114467	0.5619179533968025	0.5082778979604895	0.4602728226251901	0.6536152942913425	0.5260528148888176	0.5329095582969856	0.5604964082017099	0.43055692843391	0.4379786366995302	0.6270640549612176	0.8087697267861206	0.4684020431948575	0.5972013635194312	0.4551818079695223	0.4434250658411105	0.45294501976357
Ctrl3.071522	0.8208430296220192	0.6124089373989992	0.8118554980316864	0.8530448183588102	0.6433813470764336	0.6164050299746479	0.7606503814883173	0.8587099514830824	0.6022980530318784	0.8227198302446855	0.8115409882476859	0.8225110754621827	0.6714551577092386	0.7132371898925114	0.5051834320674951	0.5095568526839349	0.4711504924040236	0.4880902543726567	0.5672745292749615	0.5670390936205824	0.3704217983824946	0.6020167000413084	0.6449412391085573	0.5552418654381852	0	0.4330978687723054	0.43945160918505	0.4302091397783759	0.6069677373244605	0.6400447196779947	0.656878053879413	0.5790128250637312	0.5802816433080739	0.5846043285095971	0.6441029449015132	0.5549808459580499	0.5793601292420529	0.5456044992605964	0.4663863228822641	0.549466197481365	0.5090124261108898	0.3864344334184085	0.3183708995155657	0.6370870453692302	0.4462979828262175	0.4832267721491774	0.588658185182574	0.578555122428391	0.3833224005939521	0.6029102145253135	0.5403130384175469	0.4493686630569008	0.4919133313093748	0.4803823997852214	0.3746392302030643	0.5372021692662801	0.7067583054818092	0.5140273873118552	0.4038197927088868	0.5516922759058867	0.5480026051180188	0.5050444352742278
Ctrl3.081222	0.814903206342021	0.6271756482844129	0.8284277096546142	0.8615313676393499	0.6569867749921234	0.5835260279450611	0.7837045228772006	0.8676774008535071	0.5840548233389617	0.8201868892958569	0.8113347032607707	0.8150505711459509	0.6352205321732879	0.7016738889006312	0.4452713906686281	0.4423906413780457	0.3390449623946544	0.5042511292222653	0.5314950930015822	0.527015983511989	0.274771596099997	0.5177027252100679	0.6260463230426072	0.535734710786352	0.4330978687723054	0	0.4609136747058469	0.269170711048969	0.5929210583804987	0.5875736147137773	0.5593415184076087	0.3743439635174842	0.6125447246524353	0.497442804823953	0.622611699128666	0.4545412845406926	0.5865429503674872	0.5022446515554896	0.4518382252647795	0.4966538605728808	0.489099019511975	0.4148973960070577	0.266174025424414	0.4546123785282908	0.3641264103302115	0.4939581978700523	0.508570845467441	0.4483280195528431	0.3456480111026671	0.6608415589472431	0.4278756593478044	0.3941085226653834	0.4866447468021728	0.4212311697753628	0.3127010544040803	0.5580908739197648	0.5979044524011186	0.4163887920864354	0.3917271956592244	0.5719713789325106	0.5418373206845031	0.4787622787551738
Ctrl4.070122	0.7495734714324881	0.431907163484763	0.8120600247690384	0.8282419200668676	0.5053319778376649	0.4752505505027139	0.7513024135209271	0.8237215249781135	0.4271544443993711	0.7451415114405073	0.8099456910081625	0.7469097704056361	0.6499307470651177	0.5838733342489223	0.3746007086330042	0.5379386540216958	0.3920559455760262	0.5496846975206272	0.3709545185595713	0.3822573598574767	0.3229799008353778	0.6290290106466828	0.5029845106434447	0.3635105058925546	0.43945160918505	0.4609136747058469	0	0.4421266200595359	0.443973750046939	0.4440607650509986	0.6449809231797332	0.6139215194155642	0.4874294084232231	0.6199028395796633	0.5953825748769456	0.5583600724616791	0.5331415692442354	0.5165664674848495	0.5940685220861853	0.6394358084952636	0.3647907836218728	0.3082835247888043	0.3806144651932712	0.5528303750796912	0.3129160795833857	0.5567919684608265	0.4654150442780807	0.4492792604976126	0.3957532548948068	0.5711746714598561	0.5234983339367937	0.4858059026804395	0.5070236525283257	0.4730879867027737	0.3535289391771543	0.6501518895541576	0.7891915172335525	0.3564794613531924	0.5315138066301152	0.3682529901085726	0.413907873990177	0.3834497826222932
Ctrl4.071522	0.8441739707532525	0.6714225136006018	0.864906356833087	0.8861963242263465	0.6887582252131856	0.6174635096387637	0.8361592288655258	0.8909652723693197	0.6078029050247595	0.8348410339212478	0.8592958015595819	0.850906477658194	0.6943328913707699	0.7443493693910145	0.4295597732764106	0.4083749224637209	0.4261106089260995	0.6121999987074123	0.5622894648028901	0.5043173371388042	0.2454298606273186	0.6033303051816264	0.6754498838310939	0.504472123794396	0.4302091397783759	0.269170711048969	0.4421266200595359	0	0.6236511673278925	0.6009978044458082	0.637996546966326	0.3848387358396685	0.642852470785108	0.5896492107056064	0.6245578989768242	0.5767531794202518	0.5478355558085253	0.5885262489644341	0.5291070841345367	0.5832509194658375	0.4755262040571496	0.430996537786338	0.3807002013066489	0.4763171265119366	0.4156414327494106	0.4973939121040132	0.6346557061370022	0.4192598274837054	0.1463503817032728	0.6503539111772614	0.5325618176870102	0.2841015751505884	0.4124555535016439	0.4587699680210682	0.3156231772853567	0.5021018943733995	0.6415411770426656	0.4683631180124734	0.4321699463439359	0.5819791650683602	0.5661144178755497	0.4797664241536831
Ctrl5.061722	0.6279448873330276	0.4531022804392465	0.746619823758935	0.7201040691032858	0.3684518357571596	0.3662316964705903	0.6921679994533272	0.720602915894927	0.3707970251317401	0.6240486400924321	0.7257811659329578	0.6377094568639673	0.5731399591955401	0.3912721583966398	0.5842990477316637	0.6500399740166658	0.4604328347082925	0.5828358188886836	0.2617765031416024	0.4439825790401657	0.5150714780030142	0.5956809078559171	0.2907883944109435	0.4936817829479195	0.6069677373244605	0.5929210583804987	0.443973750046939	0.6236511673278925	0	0.3400068896175465	0.550457877061163	0.6407688981479799	0.5912728961998552	0.6483148621749648	0.5141877999933008	0.6137560172619381	0.5520667057362332	0.5122825565534007	0.5557135291970635	0.6569905710870988	0.5768697742502152	0.5166673427751334	0.5627565079514733	0.659183458061775	0.4916392433116966	0.7050420157051724	0.5850769807426853	0.5717899863818886	0.6132298292498154	0.7487200085987249	0.6227908389063616	0.6243993119459652	0.6352134642812499	0.6001545556294785	0.5869324338198587	0.7480743594123336	0.8250753984902037	0.5552535293734265	0.677511304524029	0.3972857031393665	0.4089991163065964	0.5209446491343559
CtrlF1.050622	0.6187560208789983	0.4885652461159139	0.7454692161438919	0.7358923966750875	0.4525422143449789	0.4282688278100994	0.6885426392301945	0.7124493066016626	0.434503697992749	0.6185843028148884	0.7252833467878163	0.6360225113076475	0.5634462476585609	0.439229657333687	0.5888501870094135	0.6750933114366049	0.4404480262116079	0.6217587939407725	0.2911662044267296	0.4481110460834679	0.51332992007809	0.5663284898210013	0.380440390462229	0.5031680716670955	0.6400447196779947	0.5875736147137773	0.4440607650509986	0.6009978044458082	0.3400068896175465	0	0.5293319373432959	0.6441447103290012	0.6229235101485385	0.6534908771064647	0.4435400925498028	0.6156229146553615	0.58087812049229	0.5167100072275856	0.5730512118536079	0.6604850594536525	0.5788034141505198	0.551894277304665	0.5659600482384478	0.6540606112290823	0.5181313420344454	0.7144450307552884	0.6032538147764496	0.566149411189074	0.6175129104184603	0.7424356238716189	0.6458842192497475	0.6497717214528199	0.6635384176494947	0.5548036875395337	0.6117926564427897	0.758716920044774	0.8253794836545248	0.5590744190092264	0.6868834083630926	0.427429298141889	0.4182245682647364	0.5490566624087554
CtrlF1.060322	0.7503537699120915	0.6512478403082733	0.714345145744859	0.8029046194638163	0.6442519036701096	0.6260028745481907	0.623259819103556	0.8162188119099183	0.6204319630111758	0.751233875403491	0.61016275090376	0.7491866905898498	0.5590522458657964	0.6060009673501451	0.694436695218364	0.6845116954830611	0.5183899661519128	0.5640541084158828	0.5490253712221531	0.6452787621596002	0.5962997452345515	0.467952175290508	0.5867092007563847	0.6150121457908778	0.656878053879413	0.5593415184076087	0.6449809231797332	0.637996546966326	0.550457877061163	0.5293319373432959	0	0.5082346498821483	0.6987026648701485	0.5736443965552763	0.6496655312697709	0.5061696027888155	0.6608993996839467	0.3725141179067836	0.5034234201535069	0.50856176877346	0.6651518207069681	0.6220220782310538	0.5449589020892501	0.7158010800008007	0.6156727399292565	0.7290256900553624	0.6370533100953856	0.6495973092796372	0.6545776537046363	0.7920532589432088	0.5981927508846961	0.664146949720548	0.744086017322485	0.5101419137456171	0.6218920097048857	0.7792062218196574	0.7431653986034502	0.6464158419071293	0.6955792258528839	0.6158808506091229	0.6343268302145672	0.6424382769689397
CtrlF2.060322	0.8406932088800666	0.6946625352762578	0.8435953029275008	0.8714321861513121	0.6973649763301021	0.6416966828114761	0.7590106703309348	0.8753466209538067	0.6361567812465508	0.8313597378306594	0.7919533995066714	0.8443281277731512	0.6526355475303245	0.7360594838742334	0.6066221920970398	0.5635346643277964	0.4289744087317257	0.5833534909795236	0.5854166858879061	0.5924141294713069	0.4650326875850743	0.5318743034737325	0.6682795069508927	0.6001262045312942	0.5790128250637312	0.3743439635174842	0.6139215194155642	0.3848387358396685	0.6407688981479799	0.6441447103290012	0.5082346498821483	0	0.6992141487667083	0.4533860514906601	0.648401608125351	0.3534308102560248	0.6007464583915507	0.4377861340938382	0.5229295789957703	0.4917001677977512	0.5816001194671044	0.5653848651296206	0.4444668468143252	0.5649523164901725	0.5039577995930489	0.6502075405907438	0.6308638617475809	0.5276300339969391	0.4630598569203644	0.7946054040797805	0.5820566676655383	0.4935075856519321	0.593546263019321	0.5033633759548737	0.5065072494649305	0.6701306426604856	0.5358740060432285	0.6120777361007436	0.604805124449545	0.6202336293843586	0.5997223756640987	0.6274758887885108
CtrlF2.061722	0.7898434297658999	0.5532195710219394	0.8204509160081339	0.8333867227087619	0.6365318197944617	0.6271630501709575	0.7644942629342155	0.8286927368637502	0.5021025373252085	0.792307711675623	0.7897641380890819	0.7874386545936889	0.6817046618501104	0.6676555679424652	0.5040673724789492	0.5337777114762098	0.5988600658773996	0.5064745305373637	0.5456281039664087	0.5900683848041306	0.5033739427730932	0.7403403363913976	0.6286546562805562	0.4809634836195527	0.5802816433080739	0.6125447246524353	0.4874294084232231	0.642852470785108	0.5912728961998552	0.6229235101485385	0.6987026648701485	0.6992141487667083	0	0.6863183574251893	0.4594216922785677	0.6783032913198395	0.371418136339985	0.6418592055518888	0.5724759062524899	0.6913226464322504	0.4699106283233224	0.6339369479579872	0.6073657837471588	0.6196541454160496	0.5803638207007594	0.5539761513315596	0.5007190848748544	0.4610938758589439	0.6246941070587292	0.6248560165638912	0.5904907831028464	0.6552969832204116	0.4862716867776917	0.5244752293383608	0.5531524239735065	0.6361922306151785	0.7657504837188854	0.4560023429069935	0.5173984725568809	0.5587771747259558	0.5722333927640971	0.4009638168352038
CtrlF3.060322	0.803866321718446	0.5830482663049144	0.8177710910026961	0.8337198384150074	0.6511077827136935	0.6665621144194785	0.7354729806974603	0.8268015544831596	0.6266553337974644	0.7895549387434789	0.7473365168457061	0.7673542635744761	0.5622455755052215	0.6690240271633162	0.6127944359237379	0.5799272474474786	0.5351274231968294	0.6114616259654004	0.6198521243955827	0.664952603113602	0.5540732246906883	0.5632230057680134	0.6727076932662902	0.6673499079536496	0.5846043285095971	0.497442804823953	0.6199028395796633	0.5896492107056064	0.6483148621749648	0.6534908771064647	0.5736443965552763	0.4533860514906601	0.6863183574251893	0	0.7070848986615211	0.4573559559945707	0.7034960244955416	0.5358610251178294	0.4898664929383333	0.5655959636157015	0.6224271217270791	0.5393420496598414	0.4800929319322171	0.6786080838143285	0.5931492881669809	0.6959011259443468	0.6695215116065827	0.6404929003490876	0.5840410313321465	0.8122893633270832	0.5635201836242043	0.6003137318187762	0.7007328866664234	0.6310913737293206	0.5118302353372367	0.7507741633927522	0.7055096414521528	0.6407619386824661	0.6464171084702034	0.5660823365229808	0.626211222279084	0.6227130356960787
CtrlF3.061722	0.7570923574541417	0.6111657344144165	0.8040077158091894	0.8227007481897869	0.5814041551005313	0.538813747574356	0.7461282336847084	0.8025734538265903	0.5644562955274982	0.7392725545946222	0.7830978353856943	0.7627952782395299	0.6206061050141626	0.6034920396622432	0.6423766280467591	0.6918441754089728	0.5956707493681449	0.5064827758471508	0.3796178800389667	0.6030171976743725	0.5574045967441513	0.7044986426302808	0.5040666678120918	0.5361363599458856	0.6441029449015132	0.622611699128666	0.5953825748769456	0.6245578989768242	0.5141877999933008	0.4435400925498028	0.6496655312697709	0.648401608125351	0.4594216922785677	0.7070848986615211	0	0.6814045722210011	0.2478995315352098	0.5733536770665776	0.527130494731017	0.6534007022642658	0.4762709529616055	0.690286349548607	0.6466816937687605	0.5542048567353999	0.6579030298841616	0.6180894124396864	0.5804627066791994	0.3901450665007239	0.6522973080082904	0.6901469636156168	0.6240756710391197	0.6599141767190678	0.4690495471756007	0.560718928161417	0.6617484512415858	0.6316744239985748	0.7114337158940517	0.5046688051147578	0.5829806499013291	0.5387747714849984	0.5060370602427328	0.4556922689881657
CtrlF4.060322	0.7675490340633258	0.556533262938217	0.7958848371673377	0.8243417174359471	0.6034166056522878	0.6202892925254554	0.6397356863311862	0.831799402030604	0.6293407863502759	0.7819656953016236	0.7517004423073057	0.7690331169223187	0.5601022065890896	0.6876337905558428	0.6114198576271777	0.6357358493949916	0.4915707318544388	0.4864614007518963	0.5785330726485721	0.626409763115128	0.5372212352246452	0.5547597680150559	0.6438818374527617	0.6119063019610768	0.5549808459580499	0.4545412845406926	0.5583600724616791	0.5767531794202518	0.6137560172619381	0.6156229146553615	0.5061696027888155	0.3534308102560248	0.6783032913198395	0.4573559559945707	0.6814045722210011	0	0.668572719822458	0.33115537156671	0.5253200292544594	0.5066026395452907	0.6171841827388707	0.5465945040896696	0.4335184920620802	0.6691406449011144	0.5244534450742012	0.6544937933177358	0.6133119729656276	0.6469320991351207	0.5934147805052957	0.7435307573439175	0.529508823301756	0.6094117382777391	0.7115937077444818	0.5376372303284312	0.5155180085910478	0.7401497599980489	0.6953184115572102	0.5829606663533985	0.6319503706285828	0.6155580020109348	0.5351013733140505	0.6448405543107348
CtrlF4.061722	0.7981612235116567	0.592131712775661	0.8355036409779304	0.8450369832060223	0.6040011051108284	0.5878385482001304	0.791248071439277	0.839484272572064	0.5265156362730146	0.7888372741530443	0.816303105025866	0.8048044467588977	0.6767404632584866	0.6820251108329364	0.5951245601638915	0.6451717772125857	0.577718911658854	0.5074549185514523	0.4699114130865791	0.5687960947150155	0.4751811541085927	0.7357057343612109	0.5951979541066645	0.492306427486766	0.5793601292420529	0.5865429503674872	0.5331415692442354	0.5478355558085253	0.5520667057362332	0.58087812049229	0.6608993996839467	0.6007464583915507	0.371418136339985	0.7034960244955416	0.2478995315352098	0.668572719822458	0	0.6280051181148415	0.5204359713538558	0.6676387373045345	0.4053566216514151	0.6518633652876916	0.6057123922343669	0.4992877511218141	0.6039780271467731	0.5559094729221771	0.5413002832427553	0.276242550381082	0.5852428302121427	0.6429488830948965	0.6047292242608151	0.6000821314824674	0.3639578317154841	0.4833100616371372	0.6054353736309943	0.5656026936507135	0.6794956066340317	0.410130388424523	0.5091109448742505	0.5384843021425227	0.5343604939995672	0.3552465585789962
CtrlF5.060322	0.7561911889362163	0.5545321137656675	0.7642555106789963	0.8249416474520571	0.5696031394671048	0.5523235529960359	0.6278528280567428	0.8310104677416564	0.5293434995313669	0.7671982273267508	0.7053957978743521	0.7621586288388168	0.549436872720187	0.5936155392182333	0.6258501340183944	0.6454642035164508	0.499520886741186	0.4380117009953121	0.4469107526810753	0.5940776973114886	0.5304926213982811	0.5086139530815379	0.525863913006415	0.4947380723288981	0.5456044992605964	0.5022446515554896	0.5165664674848495	0.5885262489644341	0.5122825565534007	0.5167100072275856	0.3725141179067836	0.4377861340938382	0.6418592055518888	0.5358610251178294	0.5733536770665776	0.33115537156671	0.6280051181148415	0	0.4506971612038252	0.4139449255903823	0.5613853443859462	0.5101860757443284	0.4097159941323107	0.6777822379074134	0.5507174051761488	0.6512361690774726	0.551295024975364	0.604654417034455	0.5856695406581314	0.6899407847899467	0.4975114190233835	0.6189685641765887	0.7152011923909051	0.4257481648936242	0.5283302383069394	0.7307561035331342	0.7046246990282224	0.5744442625118409	0.6331886098191274	0.5463663027630803	0.5289525001798162	0.6072053694420541
W+F2.060322	0.770374118081524	0.5816211412914425	0.7675511090155711	0.8110555802506073	0.5652573121217878	0.5541656779498535	0.6866692007269181	0.8051187179123894	0.5410663642657184	0.7631206246319236	0.6960549486841102	0.7588180548335414	0.4931555212978424	0.5787327928712337	0.6071405511333919	0.59381652280298	0.4454913566144521	0.3807127002339076	0.4768643564190859	0.5748340389611786	0.4720130155138674	0.5737977510592382	0.5588583703076827	0.5345852060151061	0.4663863228822641	0.4518382252647795	0.5940685220861853	0.5291070841345367	0.5557135291970635	0.5730512118536079	0.5034234201535069	0.5229295789957703	0.5724759062524899	0.4898664929383333	0.527130494731017	0.5253200292544594	0.5204359713538558	0.4506971612038252	0	0.3955250321795328	0.6131767731752964	0.4788820834284442	0.4205366723475471	0.6453704448599369	0.5136130182583916	0.5755277303738072	0.5533549315931604	0.5887902234427117	0.5380538292731497	0.7039297520692361	0.4820057226034484	0.5774360359079947	0.6004594666369771	0.4431632684945349	0.5156766834063995	0.6251721381375109	0.6966725816433613	0.6071285737937256	0.5136132329654886	0.550790672610816	0.4914804151934534	0.5909155921870299
W+F4.060322	0.8385767059401752	0.7087329569865606	0.8249688517749625	0.8604411261880823	0.7095912589587945	0.6431636032893179	0.7255942236781187	0.8665807468593411	0.6678893269202151	0.8411874415426936	0.7707366647420096	0.8386986098302717	0.6771279081919677	0.7123618454828067	0.6469754022652838	0.6394381489201502	0.5749204811114336	0.4703509715853635	0.6006132826643924	0.7038610270801656	0.5472435725631213	0.5660689278866169	0.6568696974589104	0.6155634280427421	0.549466197481365	0.4966538605728808	0.6394358084952636	0.5832509194658375	0.6569905710870988	0.6604850594536525	0.50856176877346	0.4917001677977512	0.6913226464322504	0.5655959636157015	0.6534007022642658	0.5066026395452907	0.6676387373045345	0.4139449255903823	0.3955250321795328	0	0.6688295326108257	0.5583731390189055	0.4855844504323282	0.6967920658544962	0.6199705838159147	0.5756037803106406	0.645936549537792	0.6643290803458727	0.5907133991839829	0.7265852779846387	0.4953363371368497	0.6054019648360338	0.6491603991905968	0.5221514544231793	0.5547931813177209	0.6772458768959658	0.6188407766238669	0.6729719793742238	0.5684570319301563	0.7105697806031972	0.6376656757978687	0.6859243892679611
WD-3.061722	0.7931361026612082	0.5619835938174328	0.8179726264239838	0.8572559905792763	0.6090044320367803	0.6119694630432936	0.7845350382177917	0.8552379315651669	0.5635183815849348	0.7777624899830142	0.8275170733957002	0.7839534133010491	0.6656265617923015	0.6697323545672937	0.4703303386485853	0.5157956587713002	0.5373854550392966	0.4931807869051578	0.5239197032842043	0.5620547469133663	0.3774976066741839	0.6577715528312551	0.5997084405167445	0.476984119268268	0.5090124261108898	0.489099019511975	0.3647907836218728	0.4755262040571496	0.5768697742502152	0.5788034141505198	0.6651518207069681	0.5816001194671044	0.4699106283233224	0.6224271217270791	0.4762709529616055	0.6171841827388707	0.4053566216514151	0.5613853443859462	0.6131767731752964	0.6688295326108257	0	0.4658181281060915	0.4283212482083066	0.3678424262745896	0.5501363696845603	0.5493223707099278	0.5221591024735976	0.2079095041593007	0.4423954906744604	0.5874191069225368	0.5018671444316345	0.50295149146867	0.3724905614931313	0.541211188890186	0.4569062065595629	0.5511690235310883	0.6663705122979122	0.2986875805447638	0.4966991875739677	0.4942380808524285	0.5457717201413076	0.3286046068082002
WD+1.081222	0.778550285706194	0.5134998786838032	0.8019563096418075	0.8212837528492412	0.5609873641791293	0.5096724612532555	0.7621932407573286	0.8395009601770748	0.4830784353450279	0.7810444325537965	0.8075745006389797	0.7697738743591473	0.6247283704310358	0.6276998606110061	0.4837081754091502	0.4716957666870064	0.3006192430824401	0.4990199660060347	0.4312122291901162	0.4607505664353115	0.3767769603978295	0.5921855540854114	0.5437408093255452	0.4918515690754319	0.3864344334184085	0.4148973960070577	0.3082835247888043	0.430996537786338	0.5166673427751334	0.551894277304665	0.6220220782310538	0.5653848651296206	0.6339369479579872	0.5393420496598414	0.690286349548607	0.5465945040896696	0.6518633652876916	0.5101860757443284	0.4788820834284442	0.5583731390189055	0.4658181281060915	0	0.3006558268877704	0.6087667300641397	0.3083738857487539	0.5550482591025128	0.492902718672018	0.581809396110771	0.3913425092033967	0.6541132817494829	0.4704339264948885	0.4581509123236143	0.5529421896071723	0.5447286196372316	0.3504381697076693	0.6052200203411855	0.7515018060972146	0.5070179980841836	0.4889806852490199	0.4417948952992082	0.4167620578927282	0.5098899390773173
WD+F.081222	0.7813719815678931	0.5794256359410057	0.7866896339934714	0.8383712062386086	0.6030752095509898	0.5471439631600985	0.7232047792232842	0.8466166705144081	0.538398968098514	0.7866150962452293	0.7779950731790208	0.7796810315074353	0.6016456812219932	0.6540753805934426	0.4707277661672417	0.4769332018272401	0.3244872238025946	0.4319591600932075	0.4917528382772228	0.5301274212811087	0.3337268639323787	0.4567941683048082	0.5773842644235626	0.4869457237978932	0.3183708995155657	0.266174025424414	0.3806144651932712	0.3807002013066489	0.5627565079514733	0.5659600482384478	0.5449589020892501	0.4444668468143252	0.6073657837471588	0.4800929319322171	0.6466816937687605	0.4335184920620802	0.6057123922343669	0.4097159941323107	0.4205366723475471	0.4855844504323282	0.4283212482083066	0.3006558268877704	0	0.5065640603738568	0.3844149041801016	0.509035544155666	0.5392428828781132	0.4953850953137174	0.3434061214757128	0.6350902590457929	0.3696692757383271	0.4055727175204604	0.5259889226297002	0.4326658708315795	0.2992883662473567	0.579607064085747	0.6597999123679847	0.4521076774137844	0.4338722434126095	0.5273230911061543	0.4815771822640508	0.4680870880949585
WD1.060322	0.8500806030989657	0.7034435916402967	0.8817591862612073	0.9053173257382022	0.718995840359292	0.6560139199551934	0.8637159438830951	0.894780792524395	0.6475591287843926	0.8400823340823018	0.880820051344817	0.8542442502173494	0.7319492087783205	0.7503113504430405	0.5654367296254937	0.6131039065129139	0.5394085150628739	0.6172138115534714	0.6082357549469496	0.615256059617686	0.393299233030534	0.681579541384015	0.6882360966948842	0.596734458064318	0.6370870453692302	0.4546123785282908	0.5528303750796912	0.4763171265119366	0.659183458061775	0.6540606112290823	0.7158010800008007	0.5649523164901725	0.6196541454160496	0.6786080838143285	0.5542048567353999	0.6691406449011144	0.4992877511218141	0.6777822379074134	0.6453704448599369	0.6967920658544962	0.3678424262745896	0.6087667300641397	0.5065640603738568	0	0.5885773857193065	0.5773109234378576	0.6259511285029699	0.3314046595888843	0.4770885445175084	0.6451898131378949	0.5173726438195867	0.5078082208847142	0.3698016035203215	0.6112162015170755	0.5498543495605753	0.5914227584515616	0.4592782410044696	0.420464957943336	0.5240448642668869	0.6329697989449328	0.6112014516294949	0.4472733197472221
WD1.070122	0.7841892430884198	0.5192586978314832	0.8258067551367235	0.8322519521188728	0.5730423683094227	0.4646102229375434	0.7842090580590197	0.8411010770226328	0.4767216400091936	0.7802056988639208	0.8015287392368663	0.7757928608233459	0.6475309554339989	0.6353106324906355	0.4670428280737455	0.4648869523432262	0.2609174665644267	0.5341883545575498	0.4182737876420307	0.397210374624529	0.3809892452999545	0.6083601836487712	0.5452727678155438	0.4824585337799057	0.4462979828262175	0.3641264103302115	0.3129160795833857	0.4156414327494106	0.4916392433116966	0.5181313420344454	0.6156727399292565	0.5039577995930489	0.5803638207007594	0.5931492881669809	0.6579030298841616	0.5244534450742012	0.6039780271467731	0.5507174051761488	0.5136130182583916	0.6199705838159147	0.5501363696845603	0.3083738857487539	0.3844149041801016	0.5885773857193065	0	0.5459899219701978	0.4001092289140174	0.5821800005819283	0.3319900954101305	0.6890612301419166	0.5048375421500744	0.4017651523687447	0.5692294423496216	0.4900386663025434	0.3276477110502732	0.6093946522999829	0.7370797456963378	0.4951139451543332	0.4764198106750828	0.4416560497168461	0.4061830012837883	0.5169425887343411
WD1.071522	0.8696047171931229	0.7141740656336484	0.8662686674266259	0.8878564661003406	0.7504392067854304	0.6649011901659743	0.828476137636734	0.8941370394409096	0.696493465608362	0.8727521184580949	0.8579059252517794	0.8689488993445132	0.7461029034563129	0.7705458959591439	0.5163469911777078	0.5514112706889438	0.5701368243801288	0.490973388588242	0.6649469008005504	0.6684875959043631	0.4724321192811194	0.7057095699676325	0.7347563837876351	0.5934605563114467	0.4832267721491774	0.4939581978700523	0.5567919684608265	0.4973939121040132	0.7050420157051724	0.7144450307552884	0.7290256900553624	0.6502075405907438	0.5539761513315596	0.6959011259443468	0.6180894124396864	0.6544937933177358	0.5559094729221771	0.6512361690774726	0.5755277303738072	0.5756037803106406	0.5493223707099278	0.5550482591025128	0.509035544155666	0.5773109234378576	0.5459899219701978	0	0.5271863571059736	0.5547017165636647	0.5052849427718566	0.430646098995274	0.4304098038113865	0.4459841175595485	0.436567157857253	0.4915545163015065	0.3600518783248373	0.3517302192801539	0.6501662826999428	0.4488098933209497	0.2120616856425154	0.6802825897574398	0.6563655834654779	0.4713346922276126
WD2.060322	0.8107358991209647	0.5634377451850967	0.8040935039152795	0.8273720329473244	0.6460293879663858	0.605314150739213	0.7499405636611925	0.8428655624644659	0.5796754252469386	0.8096858489586003	0.7882034596677746	0.7902696671137979	0.6554323232243782	0.6677497016608762	0.5898850714989241	0.6230306450180958	0.4205534169293808	0.401182768170879	0.5266817788203044	0.5745474298939216	0.5867907202725809	0.7104443054502898	0.6085850160278986	0.5619179533968025	0.588658185182574	0.508570845467441	0.4654150442780807	0.6346557061370022	0.5850769807426853	0.6032538147764496	0.6370533100953856	0.6308638617475809	0.5007190848748544	0.6695215116065827	0.5804627066791994	0.6133119729656276	0.5413002832427553	0.551295024975364	0.5533549315931604	0.645936549537792	0.5221591024735976	0.492902718672018	0.5392428828781132	0.6259511285029699	0.4001092289140174	0.5271863571059736	0	0.5705518310815375	0.5973563072005301	0.6009414942993503	0.5062222478499497	0.6378124037695526	0.5702997857017904	0.3852749774178151	0.5066100814466252	0.628382669182863	0.6656358919925137	0.5414875826220084	0.497395332818205	0.5463811137099011	0.5684872405645315	0.567506556731062
