	shannon_entropy
41.9890.0530	3.9223561056406173
42.9871.0606	3.8366179915804004
42.9872.0606	4.137461326175918
42.9873.0606	4.6658318246643695
42.9874.0606	3.720287388639393
42.9875.0606	3.835225072289814
42.9876.0606	4.095183249460505
42.9877.0606	4.553890214050065
42.9878.0606	4.103005929306201
42.9879.0606	4.277450301248029
42.9880.0606	4.418000417853222
42.9881.0606	4.457554687149146
42.9882.0606	4.62779936505497
42.9883.0606	4.532596970791591
42.9884.0606	5.14299255311996
42.9885.0606	4.520406955317111
42.9886.0606	4.334014934072211
42.9887.0606	3.9264080278323883
42.9888.0606	3.9243476998682327
42.9889.0606	4.460806320402395
42.9890.0606	4.4477312561144045
43.9871.0611	1.2117515076260041
43.9872.0611	2.4276040096415223
43.9873.0611	2.179683133435863
43.9874.0611	2.7523987112898154
43.9875.0611	2.0572495707007175
43.9876.0611	1.5941714391805955
43.9877.0611	1.8428152514837624
43.9878.0611	1.9917581871923242
43.9879.0611	2.188987315695011
43.9880.0611	2.021051822458854
43.9881.0611	1.5396310542328226
43.9882.0611	3.4086866459513
43.9883.0611	1.2397446827650453
43.9884.0611	1.6396957562352983
43.9885.0611	1.4616724131295793
43.9886.0611	2.235111152000857
43.9887.0611	4.174928323120102
43.9888.0611	2.7765069680586345
43.9889.0611	0.9236572170863875
43.9890.0611	2.067821487273204
44.9871.0614	2.2106792900018135
44.9872.0614	2.311303219289937
44.9873.0614	2.455264768556304
44.9874.0614	1.7031059240602098
44.9875.0614	3.183760191793387
44.9876.0614	2.7157722930122046
44.9877.0614	2.6891829339473623
44.9878.0614	2.696125416107593
44.9879.0614	2.697936412179396
44.9880.0614	2.499543588544463
44.9881.0614	2.409178413675255
44.9882.0614	3.256418947550594
44.9883.0614	1.4172870424117476
44.9884.0614	2.1508798156815354
44.9885.0614	1.5969718214732245
44.9886.0614	2.0276039224694697
44.9887.0614	0.5311521904297231
44.9888.0614	1.458797116613568
44.9889.0614	2.057267112266579
44.9890.0614	1.9867438702964342
51.9939.0613	3.489760003762345
51.9940.0613	4.686079725192445
51.9941.0613	3.606976257633851
51.9942.0613	4.057566610932559
51.9943.0613	3.7279621300954218
51.9944.0613	3.028792727141814
51.9945.0613	3.6461856104336072
51.9946.0613	3.1268642647531664
51.9947.0613	4.008293975189424
51.9948.0613	3.3357096556699513
51.9949.0613	3.4324385770431864
51.9950.0613	3.887364274838508
51.9951.0613	4.746437066376866
51.9952.0613	4.432083462973564
51.9953.0613	3.550338968578941
52.9939.0620	4.118769266624733
52.9940.0620	3.6847591511023063
52.9941.0620	4.5316897692257445
52.9942.0620	3.826677155085683
52.9944.0620	4.5534897915831145
52.9945.0620	4.8558051605693135
52.9946.0620	4.584336020338918
52.9947.0620	4.715636092340094
52.9948.0620	4.678728855412847
52.9949.0620	4.09773337016235
52.9950.0620	5.139704633784244
52.9951.0620	3.8764971614987527
52.9952.0620	4.361569146773729
52.9953.0620	3.9134910271834995
53.9939.0625	2.1784888646706895
53.9940.0625	2.1918969927229206
53.9941.0625	2.233741296464966
53.9942.0625	2.890058318612836
53.9943.0625	3.134890107512568
53.9944.0625	1.0976836949957363
53.9945.0625	1.259374939367587
53.9946.0625	0.596741055108433
53.9947.0625	1.7394132752297307
53.9948.0625	0.6770249480883854
53.9949.0625	3.408896691583474
53.9950.0625	1.4968025614189626
53.9951.0625	1.8318137983838523
53.9952.0625	3.6412944406802876
53.9953.0625	1.7132617158537242
54.9939.0628	3.0626323965748483
54.9940.0628	3.1985849356557505
54.9941.0628	3.0080468335393733
54.9942.0628	3.074305378470484
54.9943.0628	1.927704622325676
54.9944.0628	1.5411253346900777
54.9945.0628	1.964378783961424
54.9946.0628	1.0338268072849253
54.9947.0628	2.246047274633516
54.9948.0628	1.7457307503960697
54.9949.0628	0.8117397269417966
54.9950.0628	2.03033150617856
54.9951.0628	0.18164817385158938
54.9952.0628	1.1806951158753467
54.9953.0628	0.6155079437953422
61.9961.0627	4.380226590718098
61.9962.0627	4.681324495088711
61.9963.0627	4.379428922564579
61.9964.0627	3.547272152918062
61.9965.0627	3.7294181099042643
61.9966.0627	4.5673120106699585
61.9967.0627	5.354700596520504
61.9968.0627	3.893253292956808
61.9969.0627	3.6151790543468856
61.9970.0627	4.591677602960042
61.9971.0627	3.761721202385367
61.9972.0627	3.329664780080887
61.9973.0627	5.015421621923571
61.9974.0627	4.672651849148447
61.9975.0627	5.325833977117275
62.9961.0704	3.7170359677820586
62.9962.0704	4.636515148062366
62.9963.0704	4.289274300412137
62.9964.0704	3.827787059381607
62.9965.0704	3.861415995143758
62.9966.0704	4.801457051659976
62.9967.0704	4.528128559130845
62.9968.0704	4.875581933259848
62.9969.0704	4.558863028198765
62.9970.0704	5.137557568283824
62.9972.0704	4.606986041981481
62.9973.0704	4.096174774904461
62.9974.0704	4.644558808676226
62.9975.0704	4.005416079514522
63.9961.0709	2.9564387334597946
63.9962.0709	3.348009844325106
63.9963.0709	2.4413616560676985
63.9964.0709	3.1085402500844634
63.9965.0709	2.8371190737325387
63.9966.0709	4.96124567103792
63.9967.0709	0.03383642811653172
63.9968.0709	0.23539543238170044
63.9969.0709	0.31988792147297
63.9970.0709	3.526344370206595
63.9971.0709	2.2829991947084096
63.9972.0709	4.351766923099085
63.9973.0709	3.4890347438247105
63.9974.0709	3.817367589891459
63.9975.0709	4.750590298205989
64.9961.0712	2.3146071498081167
64.9962.0712	2.5824919204749173
64.9963.0712	2.5291418219480066
64.9964.0712	2.592697386451733
64.9965.0712	2.4469930811034533
64.9966.0712	2.0189366347072895
64.9967.0712	0.7863761708528035
64.9968.0712	0.7926792960134845
64.9969.0712	1.014783023773496
64.9970.0712	3.11958556986953
64.9971.0712	0.8956728398496945
64.9972.0712	1.9051138990380185
64.9973.0712	3.0587986175212483
64.9974.0712	3.069961691440128
64.9975.0712	1.982950936506145
71.100.0801	4.980942302391661
71.101.0801	4.278465292650181
71.102.0801	3.8339509876324382
71.103.0801	3.688708704814315
71.104.0801	4.254089427914851
71.105.0801	4.332520491529573
71.106.0801	5.8603931960143765
71.107.0801	4.440381382221096
71.108.0801	4.168195429177953
71.109.0801	4.129998724908884
71.110.0801	3.9044361623647172
71.111.0801	4.409824398169664
71.112.0801	3.883656084782048
71.113.0801	0.9999999988452899
71.114.0801	4.582026730774282
71.115.0801	4.515743925081981
71.116.0801	4.408350494997867
71.117.0801	4.746081522394075
71.118.0801	4.446983999063649
71.98.0801	4.403173726213686
71.99.0801	4.175983358631659
72.100.0808	5.331889165655165
72.101.0808	4.706523961711358
72.103.0808	4.42754165589971
72.105.0808	4.082468578262562
72.108.0808	3.6617868327371976
72.111.0808	4.271845841878938
72.112.0808	4.200233503788626
72.113.0808	4.203215331308609
72.114.0808	1.919191314362501
72.115.0808	4.079405053811508
72.116.0808	5.548302512160878
72.99.0808	4.830713646492917
73.100.0813	1.7680360323718491
73.101.0813	1.7637876877315073
73.102.0813	1.9678732610575205
73.103.0813	2.355838104457749
73.104.0813	1.7683074524085025
73.105.0813	2.2733690376060944
73.106.0813	0.7918178523068198
73.107.0813	1.3171660751944623
73.111.0813	5.6161608979811035
73.112.0813	4.724426096061527
73.113.0813	1.3476503732397693
73.114.0813	1.7557917720819503
73.115.0813	1.646022375000762
73.117.0813	1.6116376022979717
73.98.0813	2.061837259450882
74.100.0816	2.3036538686993393
74.101.0816	2.7433426990641903
74.102.0816	1.848027177880865
74.103.0816	2.059493039120327
74.105.0816	2.03409358198739
74.106.0816	1.798923012604005
74.107.0816	1.063041660316727
74.108.0816	1.2135686358478748
74.109.0816	1.7087091483861703
74.110.0816	6.100031569203126
74.111.0816	1.6221651299189037
74.113.0816	0.9990019980461939
74.114.0816	2.7085170914778613
74.115.0816	2.9915412834746085
74.116.0816	3.5860692279230366
74.117.0816	3.67025702283084
74.98.0816	1.9555991307839191
74.99.0816	1.8461468373342844
75.106.0819	1.984753569794321
75.108.0819	1.952383236316219
75.109.0819	1.9896874156652422
75.113.0819	1.6950110013964448
75.114.0819	3.7069190730905355
75.115.0819	3.2822625026212724
75.116.0819	3.590649366610957
75.117.0819	4.071494910466444
75.99.0819	2.36401901150966
