	shannon_entropy
61.9972.0627	3.3297499391198038
61.9973.0627	5.01588614765809
61.9974.0627	4.672581357968876
61.9975.0627	5.325926278448521
62.9961.0704	3.7170693485673456
62.9962.0704	4.636585864917701
62.9963.0704	4.289604234350745
62.9964.0704	3.8275975295352054
62.9965.0704	3.8616613576848353
62.9966.0704	4.801358540017057
62.9967.0704	4.528099945678018
62.9968.0704	4.8756231033794055
62.9969.0704	4.55892968263018
62.9970.0704	5.137550999118619
62.9972.0704	4.606831230267925
62.9973.0704	4.0959888756919
62.9974.0704	4.644335562053107
62.9975.0704	4.00566182224884
63.9961.0709	2.9563713391287494
63.9962.0709	3.3481044105259965
63.9963.0709	2.4412550969070304
63.9964.0709	3.108384713890016
63.9965.0709	2.837196034172786
63.9966.0709	4.961347371908952
63.9967.0709	0.03383642811653172
63.9968.0709	0.23539543238170044
63.9969.0709	0.31993955268123103
63.9970.0709	3.52637605719179
63.9971.0709	2.2829729762527906
63.9972.0709	4.351759618473862
63.9973.0709	3.4891329407610283
63.9974.0709	3.8173968838465195
63.9975.0709	4.750620092200712
64.9961.0712	2.3145177438219835
64.9962.0712	2.582455354245959
64.9963.0712	2.5291332513144984
64.9964.0712	2.5928278357770593
64.9965.0712	2.4469234046944384
64.9966.0712	2.0190395991509473
64.9967.0712	0.7864865629215503
64.9968.0712	0.792782751256942
64.9969.0712	1.0147333107182785
64.9970.0712	3.119463607339532
64.9971.0712	0.8957189261613285
64.9972.0712	1.905071772655752
64.9973.0712	3.058798565670844
64.9974.0712	3.0701450978193363
64.9975.0712	1.9828811176278656
71.100.0801	4.981065960313108
71.101.0801	4.278499098657483
71.102.0801	3.833696734566933
71.103.0801	3.68882583798568
71.104.0801	4.253937972510728
71.105.0801	4.3323368380417335
71.106.0801	5.860333508992384
71.107.0801	4.440340189004384
71.108.0801	4.168381303569934
71.109.0801	4.129897514816702
71.110.0801	3.904436162364717
71.111.0801	4.410000466448886
71.112.0801	3.8833309383241033
71.113.0801	0.999999995381159
