sampleid	asv
42.9889.0606	fd2a9303e201839ddc223b25b6df6bcd
42.9889.0606	fe061b4d7bf9b15021415e593d330c30
42.9889.0606	fe4c45af45a1ced6777398479ca5025b
42.9889.0606	078d1e0322d964e9ce0945b108d2525e
42.9889.0606	0c7d1f89bd81138294da46f001b6710a
42.9889.0606	0ec2e0ccb96997982b7f8741fd743219
42.9889.0606	10093862e2bcd6e6a21b4095c5e3bc66
42.9889.0606	2dfd4fa96aa4e6696add94669ab7472c
42.9889.0606	3bc0d26f0f3b6649efea6baf46febf16
42.9889.0606	6e44ead3f2ba90c2d92aa0865aa62d2c
42.9889.0606	747f2349a5e05816a56c75007ae79e3e
42.9889.0606	7c324c9774c3c0884d1e7487b1427a49
42.9889.0606	8178240d6c79b498c48045a79a70ff86
42.9889.0606	87567232ee82aec2ef9b3a4829303e45
42.9889.0606	947c41b884a84f94db71834935b84761
42.9889.0606	b853b65b357cb62031c76bec19d71b1e
42.9889.0606	c2fdd7952d6d5c2c8d6ecfe540410e4e
42.9889.0606	ca344e0c09ed83afd9798f6e0febcc31
42.9889.0606	e23e4f0b8fa765d71339a609c9949645
42.9889.0606	fd2a9303e201839ddc223b25b6df6bcd
42.9889.0606	afa948719de108054c53424f996b0a60
42.9890.0606	02b4a4f85ff8ea4fc4d859a147c7246e
42.9890.0606	0c7d1f89bd81138294da46f001b6710a
42.9890.0606	10093862e2bcd6e6a21b4095c5e3bc66
42.9890.0606	13e52764e1c08c4fd9902769bf9e022e
42.9890.0606	3bc0d26f0f3b6649efea6baf46febf16
42.9890.0606	42bf0230501446f0ac41a1cfa733a019
42.9890.0606	55d263941c18518b38080c592892c949
42.9890.0606	65aca06371031dd4083b76d6038de128
42.9890.0606	67ef0c6c1fb800803cd8a3bf5985488a
42.9890.0606	6eb3f747505b027607654373c88891d2
42.9890.0606	73e581aa79e8a1d0f5dc5c2e03dcea57
42.9890.0606	747f2349a5e05816a56c75007ae79e3e
42.9890.0606	8659f12bab87bc12c0b096be47238c98
42.9890.0606	86e2c0621f63f15e551833709c6f3238
42.9890.0606	88ab9af7bd6d8a09c14a812cb2082a79
42.9890.0606	92c099f3482d20fcdf569983eed63e62
42.9890.0606	a50a6987b39bf6ebc2b83c55800a37b6
42.9890.0606	b0b40618af9ad57848c1f0e1d4b32957
42.9890.0606	bcaa663b6ba40455634757464f104af0
42.9890.0606	bd43df227877480a648a606e95cfa59b
42.9890.0606	c544ed46d118037e56fb14b964ddb15b
42.9890.0606	ca344e0c09ed83afd9798f6e0febcc31
42.9890.0606	cab1f3ff63df5a854dcf58cf595623cc
42.9890.0606	e2bebd0eb850939e3ab5c3627bc5f261
42.9890.0606	fe4c45af45a1ced6777398479ca5025b
42.9890.0606	0c7d1f89bd81138294da46f001b6710a
42.9890.0606	10093862e2bcd6e6a21b4095c5e3bc66
42.9890.0606	3bc0d26f0f3b6649efea6baf46febf16
42.9890.0606	6e44ead3f2ba90c2d92aa0865aa62d2c
42.9890.0606	747f2349a5e05816a56c75007ae79e3e
42.9890.0606	8178240d6c79b498c48045a79a70ff86
42.9890.0606	b853b65b357cb62031c76bec19d71b1e
42.9890.0606	bd43df227877480a648a606e95cfa59b
42.9890.0606	ca344e0c09ed83afd9798f6e0febcc31
42.9890.0606	e2bebd0eb850939e3ab5c3627bc5f261
42.9890.0606	afa948719de108054c53424f996b0a60
43.9871.0611	6eb3f747505b027607654373c88891d2
43.9871.0611	fe4c45af45a1ced6777398479ca5025b
43.9872.0611	42bf0230501446f0ac41a1cfa733a019
43.9872.0611	6eb3f747505b027607654373c88891d2
43.9872.0611	88ab9af7bd6d8a09c14a812cb2082a79
43.9872.0611	ca344e0c09ed83afd9798f6e0febcc31
43.9872.0611	fe4c45af45a1ced6777398479ca5025b
43.9872.0611	ca344e0c09ed83afd9798f6e0febcc31
43.9872.0611	e35528f6aaa72ec05c0d6b5fe8897d8c
43.9873.0611	88ab9af7bd6d8a09c14a812cb2082a79
43.9873.0611	ca344e0c09ed83afd9798f6e0febcc31
43.9873.0611	fe4c45af45a1ced6777398479ca5025b
43.9873.0611	ca344e0c09ed83afd9798f6e0febcc31
43.9874.0611	13e52764e1c08c4fd9902769bf9e022e
43.9874.0611	15ef8fa82199f78d0b671ac312c627a6
43.9874.0611	2be73fff463e798921f0bf5e2fb3f615
43.9874.0611	42bf0230501446f0ac41a1cfa733a019
43.9874.0611	65aca06371031dd4083b76d6038de128
43.9874.0611	6eb3f747505b027607654373c88891d2
43.9874.0611	88ab9af7bd6d8a09c14a812cb2082a79
43.9874.0611	b0b40618af9ad57848c1f0e1d4b32957
43.9874.0611	ca344e0c09ed83afd9798f6e0febcc31
43.9874.0611	cbd76f2433dcb65a4e1aabc20572f5fd
43.9874.0611	d635b32dd208b7ef7314830051a4056f
43.9874.0611	fe4c45af45a1ced6777398479ca5025b
43.9874.0611	10367aa3ef410b9fc66c98c3bb787e3d
43.9874.0611	2dfd4fa96aa4e6696add94669ab7472c
43.9874.0611	74c28e8c5046e43b644e02948137c4f4
43.9874.0611	ca344e0c09ed83afd9798f6e0febcc31
43.9874.0611	d635b32dd208b7ef7314830051a4056f
43.9874.0611	e35528f6aaa72ec05c0d6b5fe8897d8c
43.9875.0611	539f049bd3eae43fe41be294bfa6b8b5
43.9875.0611	65aca06371031dd4083b76d6038de128
43.9875.0611	6eb3f747505b027607654373c88891d2
43.9875.0611	88ab9af7bd6d8a09c14a812cb2082a79
43.9875.0611	fe4c45af45a1ced6777398479ca5025b
43.9875.0611	539f049bd3eae43fe41be294bfa6b8b5
43.9876.0611	6eb3f747505b027607654373c88891d2
43.9876.0611	88ab9af7bd6d8a09c14a812cb2082a79
43.9876.0611	fe4c45af45a1ced6777398479ca5025b
43.9877.0611	539f049bd3eae43fe41be294bfa6b8b5
43.9877.0611	88ab9af7bd6d8a09c14a812cb2082a79
43.9877.0611	bcaa663b6ba40455634757464f104af0
43.9877.0611	ca344e0c09ed83afd9798f6e0febcc31
43.9877.0611	fe4c45af45a1ced6777398479ca5025b
43.9877.0611	539f049bd3eae43fe41be294bfa6b8b5
43.9877.0611	ca344e0c09ed83afd9798f6e0febcc31
43.9877.0611	d3d16f870dfadf956370c3aba43e4098
43.9877.0611	e35528f6aaa72ec05c0d6b5fe8897d8c
43.9878.0611	88ab9af7bd6d8a09c14a812cb2082a79
43.9878.0611	ca344e0c09ed83afd9798f6e0febcc31
43.9878.0611	fe4c45af45a1ced6777398479ca5025b
43.9878.0611	ca344e0c09ed83afd9798f6e0febcc31
43.9878.0611	e35528f6aaa72ec05c0d6b5fe8897d8c
43.9879.0611	6eb3f747505b027607654373c88891d2
43.9879.0611	88ab9af7bd6d8a09c14a812cb2082a79
43.9879.0611	ca344e0c09ed83afd9798f6e0febcc31
43.9879.0611	fe4c45af45a1ced6777398479ca5025b
43.9879.0611	ca344e0c09ed83afd9798f6e0febcc31
43.9879.0611	e35528f6aaa72ec05c0d6b5fe8897d8c
43.9880.0611	13e52764e1c08c4fd9902769bf9e022e
43.9880.0611	88ab9af7bd6d8a09c14a812cb2082a79
43.9880.0611	ca344e0c09ed83afd9798f6e0febcc31
43.9880.0611	fe4c45af45a1ced6777398479ca5025b
43.9880.0611	ca344e0c09ed83afd9798f6e0febcc31
43.9880.0611	e35528f6aaa72ec05c0d6b5fe8897d8c
43.9881.0611	13e52764e1c08c4fd9902769bf9e022e
43.9881.0611	65aca06371031dd4083b76d6038de128
43.9881.0611	bcaa663b6ba40455634757464f104af0
43.9881.0611	fe4c45af45a1ced6777398479ca5025b
43.9881.0611	5c78314ff92e6fec9aa07acc1fa0dc24
43.9882.0611	13e52764e1c08c4fd9902769bf9e022e
43.9882.0611	539f049bd3eae43fe41be294bfa6b8b5
43.9882.0611	65aca06371031dd4083b76d6038de128
43.9882.0611	6eb3f747505b027607654373c88891d2
43.9882.0611	bcaa663b6ba40455634757464f104af0
43.9882.0611	ca344e0c09ed83afd9798f6e0febcc31
43.9882.0611	fe4c45af45a1ced6777398479ca5025b
43.9882.0611	539f049bd3eae43fe41be294bfa6b8b5
43.9882.0611	ca344e0c09ed83afd9798f6e0febcc31
43.9883.0611	13e52764e1c08c4fd9902769bf9e022e
43.9883.0611	6eb3f747505b027607654373c88891d2
43.9883.0611	bcaa663b6ba40455634757464f104af0
43.9884.0611	13e52764e1c08c4fd9902769bf9e022e
43.9884.0611	539f049bd3eae43fe41be294bfa6b8b5
43.9884.0611	6eb3f747505b027607654373c88891d2
43.9884.0611	bcaa663b6ba40455634757464f104af0
43.9884.0611	fe4c45af45a1ced6777398479ca5025b
43.9884.0611	539f049bd3eae43fe41be294bfa6b8b5
43.9885.0611	13e52764e1c08c4fd9902769bf9e022e
43.9885.0611	6eb3f747505b027607654373c88891d2
43.9885.0611	806d0ca2a27d24fca9c2cfc7e80abfba
43.9885.0611	bcaa663b6ba40455634757464f104af0
43.9885.0611	fe4c45af45a1ced6777398479ca5025b
43.9885.0611	5c78314ff92e6fec9aa07acc1fa0dc24
43.9886.0611	0e215eb5ea306a1d04c6b7fdd94e1cac
43.9886.0611	115a195a25fe81bd6488ea34e2f7df4c
43.9886.0611	13c264d999fbc57f47c84f889b991b8c
43.9886.0611	13e52764e1c08c4fd9902769bf9e022e
43.9886.0611	25e66412d5d3929fdd2e88b4a4affff2
43.9886.0611	4ed52398918c3276815f4fb4e9b52c01
43.9886.0611	5f13c4a87c537088ead07d7e0d48e925
43.9886.0611	65aca06371031dd4083b76d6038de128
43.9886.0611	6eb3f747505b027607654373c88891d2
43.9886.0611	8269d5f59546a704b1d8194850f45b9b
43.9886.0611	853bc0df4f511a52189a133d996cd9fb
43.9886.0611	c3307e8110fce37cc4e52c6a8ffda404
43.9886.0611	c415468962c8a8d3f9c157f19ff4b596
43.9886.0611	d90a3590610e52dd3eee28f55d3d81d8
43.9886.0611	eae0738ba858df2d22433de0913bc58c
43.9886.0611	17f016e3298748a0eb03b67eb9267a19
43.9886.0611	32ad00db5700d0a04654a84eed1b4c76
43.9886.0611	853bc0df4f511a52189a133d996cd9fb
43.9886.0611	d3d16f870dfadf956370c3aba43e4098
43.9886.0611	e9eac97c7ff46c8eb998c4a8f2c60ab9
43.9886.0611	eb7176dbda53db07c5bcd55baebd6889
43.9887.0611	55d263941c18518b38080c592892c949
43.9887.0611	6eb3f747505b027607654373c88891d2
43.9887.0611	88ab9af7bd6d8a09c14a812cb2082a79
43.9887.0611	9f8b16f780589d38ccbb4a92b6cc258b
43.9887.0611	d3d16f870dfadf956370c3aba43e4098
43.9888.0611	13e52764e1c08c4fd9902769bf9e022e
43.9888.0611	55d263941c18518b38080c592892c949
43.9888.0611	65aca06371031dd4083b76d6038de128
43.9888.0611	806d0ca2a27d24fca9c2cfc7e80abfba
43.9888.0611	88ab9af7bd6d8a09c14a812cb2082a79
43.9888.0611	9724a6bbd9e2beca5465319d4dbb7bc8
43.9888.0611	ed731f07a20332ea13fc88a1752b45ed
43.9889.0611	13e52764e1c08c4fd9902769bf9e022e
43.9889.0611	65aca06371031dd4083b76d6038de128
43.9889.0611	8178240d6c79b498c48045a79a70ff86
43.9890.0611	13e52764e1c08c4fd9902769bf9e022e
43.9890.0611	55d263941c18518b38080c592892c949
43.9890.0611	65aca06371031dd4083b76d6038de128
43.9890.0611	6eb3f747505b027607654373c88891d2
43.9890.0611	806d0ca2a27d24fca9c2cfc7e80abfba
43.9890.0611	88ab9af7bd6d8a09c14a812cb2082a79
43.9890.0611	ca344e0c09ed83afd9798f6e0febcc31
43.9890.0611	ca344e0c09ed83afd9798f6e0febcc31
43.9890.0611	eb7176dbda53db07c5bcd55baebd6889
44.9871.0614	13e52764e1c08c4fd9902769bf9e022e
44.9871.0614	343041f8768862350e157e72fdead68d
44.9871.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9871.0614	539f049bd3eae43fe41be294bfa6b8b5
44.9871.0614	65aca06371031dd4083b76d6038de128
44.9871.0614	6eb3f747505b027607654373c88891d2
44.9871.0614	88ab9af7bd6d8a09c14a812cb2082a79
44.9871.0614	b0b40618af9ad57848c1f0e1d4b32957
44.9871.0614	bcaa663b6ba40455634757464f104af0
44.9871.0614	ca344e0c09ed83afd9798f6e0febcc31
44.9871.0614	fe4c45af45a1ced6777398479ca5025b
44.9871.0614	343041f8768862350e157e72fdead68d
44.9871.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9871.0614	539f049bd3eae43fe41be294bfa6b8b5
44.9871.0614	ca344e0c09ed83afd9798f6e0febcc31
44.9871.0614	e35528f6aaa72ec05c0d6b5fe8897d8c
44.9872.0614	13e52764e1c08c4fd9902769bf9e022e
44.9872.0614	343041f8768862350e157e72fdead68d
44.9872.0614	476e23227ad4a58069567b6031586d4a
44.9872.0614	b0b40618af9ad57848c1f0e1d4b32957
44.9872.0614	fe4c45af45a1ced6777398479ca5025b
44.9872.0614	343041f8768862350e157e72fdead68d
44.9873.0614	13e52764e1c08c4fd9902769bf9e022e
44.9873.0614	343041f8768862350e157e72fdead68d
44.9873.0614	b0b40618af9ad57848c1f0e1d4b32957
44.9873.0614	fe4c45af45a1ced6777398479ca5025b
44.9873.0614	343041f8768862350e157e72fdead68d
44.9874.0614	13e52764e1c08c4fd9902769bf9e022e
44.9874.0614	343041f8768862350e157e72fdead68d
44.9874.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9874.0614	539f049bd3eae43fe41be294bfa6b8b5
44.9874.0614	6eb3f747505b027607654373c88891d2
44.9874.0614	88ab9af7bd6d8a09c14a812cb2082a79
44.9874.0614	b0b40618af9ad57848c1f0e1d4b32957
44.9874.0614	ca344e0c09ed83afd9798f6e0febcc31
44.9874.0614	fe4c45af45a1ced6777398479ca5025b
44.9874.0614	343041f8768862350e157e72fdead68d
44.9874.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9874.0614	539f049bd3eae43fe41be294bfa6b8b5
44.9874.0614	ca344e0c09ed83afd9798f6e0febcc31
44.9875.0614	0c7d1f89bd81138294da46f001b6710a
44.9875.0614	13e52764e1c08c4fd9902769bf9e022e
44.9875.0614	343041f8768862350e157e72fdead68d
44.9875.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9875.0614	65aca06371031dd4083b76d6038de128
44.9875.0614	88ab9af7bd6d8a09c14a812cb2082a79
44.9875.0614	b0b40618af9ad57848c1f0e1d4b32957
44.9875.0614	b2a61052fb2c0aa8e165a0e890d8d0eb
44.9875.0614	bcaa663b6ba40455634757464f104af0
44.9875.0614	ca344e0c09ed83afd9798f6e0febcc31
44.9875.0614	fe4c45af45a1ced6777398479ca5025b
44.9875.0614	0c7d1f89bd81138294da46f001b6710a
44.9875.0614	343041f8768862350e157e72fdead68d
44.9875.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9875.0614	b2a61052fb2c0aa8e165a0e890d8d0eb
44.9875.0614	ca344e0c09ed83afd9798f6e0febcc31
44.9876.0614	13e52764e1c08c4fd9902769bf9e022e
44.9876.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9876.0614	42bf0230501446f0ac41a1cfa733a019
44.9876.0614	65aca06371031dd4083b76d6038de128
44.9876.0614	88ab9af7bd6d8a09c14a812cb2082a79
44.9876.0614	bcaa663b6ba40455634757464f104af0
44.9876.0614	ca344e0c09ed83afd9798f6e0febcc31
44.9876.0614	fe4c45af45a1ced6777398479ca5025b
44.9876.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9876.0614	ca344e0c09ed83afd9798f6e0febcc31
44.9876.0614	d3d16f870dfadf956370c3aba43e4098
44.9876.0614	e35528f6aaa72ec05c0d6b5fe8897d8c
44.9877.0614	13e52764e1c08c4fd9902769bf9e022e
44.9877.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9877.0614	42bf0230501446f0ac41a1cfa733a019
44.9877.0614	539f049bd3eae43fe41be294bfa6b8b5
44.9877.0614	65aca06371031dd4083b76d6038de128
44.9877.0614	6eb3f747505b027607654373c88891d2
44.9877.0614	88ab9af7bd6d8a09c14a812cb2082a79
44.9877.0614	b0b40618af9ad57848c1f0e1d4b32957
44.9877.0614	bcaa663b6ba40455634757464f104af0
44.9877.0614	ca344e0c09ed83afd9798f6e0febcc31
44.9877.0614	fe4c45af45a1ced6777398479ca5025b
44.9877.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9877.0614	539f049bd3eae43fe41be294bfa6b8b5
44.9877.0614	ca344e0c09ed83afd9798f6e0febcc31
44.9877.0614	e35528f6aaa72ec05c0d6b5fe8897d8c
44.9878.0614	13e52764e1c08c4fd9902769bf9e022e
44.9878.0614	6eb3f747505b027607654373c88891d2
44.9878.0614	88ab9af7bd6d8a09c14a812cb2082a79
44.9878.0614	bcaa663b6ba40455634757464f104af0
44.9878.0614	ca344e0c09ed83afd9798f6e0febcc31
44.9878.0614	fe4c45af45a1ced6777398479ca5025b
44.9878.0614	ca344e0c09ed83afd9798f6e0febcc31
44.9878.0614	e35528f6aaa72ec05c0d6b5fe8897d8c
44.9879.0614	13e52764e1c08c4fd9902769bf9e022e
44.9879.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9879.0614	42bf0230501446f0ac41a1cfa733a019
44.9879.0614	539f049bd3eae43fe41be294bfa6b8b5
44.9879.0614	65aca06371031dd4083b76d6038de128
44.9879.0614	6eb3f747505b027607654373c88891d2
44.9879.0614	88ab9af7bd6d8a09c14a812cb2082a79
44.9879.0614	bcaa663b6ba40455634757464f104af0
44.9879.0614	ca344e0c09ed83afd9798f6e0febcc31
44.9879.0614	fe4c45af45a1ced6777398479ca5025b
44.9879.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9879.0614	539f049bd3eae43fe41be294bfa6b8b5
44.9879.0614	ca344e0c09ed83afd9798f6e0febcc31
44.9879.0614	e35528f6aaa72ec05c0d6b5fe8897d8c
44.9880.0614	13e52764e1c08c4fd9902769bf9e022e
44.9880.0614	65aca06371031dd4083b76d6038de128
44.9880.0614	88ab9af7bd6d8a09c14a812cb2082a79
44.9880.0614	ac6acd3dfdac8c59f09d28b6a174fe88
44.9880.0614	ca344e0c09ed83afd9798f6e0febcc31
44.9880.0614	fe4c45af45a1ced6777398479ca5025b
44.9880.0614	ca344e0c09ed83afd9798f6e0febcc31
44.9880.0614	d3d16f870dfadf956370c3aba43e4098
44.9880.0614	e35528f6aaa72ec05c0d6b5fe8897d8c
44.9881.0614	13e52764e1c08c4fd9902769bf9e022e
44.9881.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9881.0614	65aca06371031dd4083b76d6038de128
44.9881.0614	6eb3f747505b027607654373c88891d2
44.9881.0614	b0b40618af9ad57848c1f0e1d4b32957
44.9881.0614	bcaa663b6ba40455634757464f104af0
44.9881.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9882.0614	13e52764e1c08c4fd9902769bf9e022e
44.9882.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9882.0614	65aca06371031dd4083b76d6038de128
44.9882.0614	6eb3f747505b027607654373c88891d2
44.9882.0614	84355f117ad0e09a5686ea232bfec42b
44.9882.0614	88ab9af7bd6d8a09c14a812cb2082a79
44.9882.0614	b0b40618af9ad57848c1f0e1d4b32957
44.9882.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9882.0614	7984f1cd22e30fdf65fd3e4c5038e853
44.9882.0614	84355f117ad0e09a5686ea232bfec42b
44.9883.0614	13e52764e1c08c4fd9902769bf9e022e
44.9883.0614	65aca06371031dd4083b76d6038de128
44.9883.0614	6eb3f747505b027607654373c88891d2
44.9884.0614	13e52764e1c08c4fd9902769bf9e022e
44.9884.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9884.0614	539f049bd3eae43fe41be294bfa6b8b5
44.9884.0614	592605a1700044ba232c713d28ed89ea
44.9884.0614	65aca06371031dd4083b76d6038de128
44.9884.0614	6eb3f747505b027607654373c88891d2
44.9884.0614	bcaa663b6ba40455634757464f104af0
44.9884.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9884.0614	539f049bd3eae43fe41be294bfa6b8b5
44.9884.0614	592605a1700044ba232c713d28ed89ea
44.9885.0614	13e52764e1c08c4fd9902769bf9e022e
44.9885.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9885.0614	539f049bd3eae43fe41be294bfa6b8b5
44.9885.0614	65aca06371031dd4083b76d6038de128
44.9885.0614	6eb3f747505b027607654373c88891d2
44.9885.0614	bcaa663b6ba40455634757464f104af0
44.9885.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9885.0614	539f049bd3eae43fe41be294bfa6b8b5
44.9886.0614	13e52764e1c08c4fd9902769bf9e022e
44.9886.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9886.0614	65aca06371031dd4083b76d6038de128
44.9886.0614	6eb3f747505b027607654373c88891d2
44.9886.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9886.0614	d3d16f870dfadf956370c3aba43e4098
44.9887.0614	13e52764e1c08c4fd9902769bf9e022e
44.9887.0614	6eb3f747505b027607654373c88891d2
44.9887.0614	88ab9af7bd6d8a09c14a812cb2082a79
44.9888.0614	13e52764e1c08c4fd9902769bf9e022e
44.9888.0614	ed731f07a20332ea13fc88a1752b45ed
44.9889.0614	0a8134d88d5fefb8390552a1d22619fd
44.9889.0614	13e52764e1c08c4fd9902769bf9e022e
44.9889.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9889.0614	65aca06371031dd4083b76d6038de128
44.9889.0614	6eb3f747505b027607654373c88891d2
44.9889.0614	3bc0d26f0f3b6649efea6baf46febf16
44.9890.0614	13e52764e1c08c4fd9902769bf9e022e
51.9939.0613	078d1e0322d964e9ce0945b108d2525e
51.9939.0613	0c7d1f89bd81138294da46f001b6710a
51.9939.0613	27f16573244788bb71179acb476ccede
51.9939.0613	2be73fff463e798921f0bf5e2fb3f615
51.9939.0613	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
51.9939.0613	30406054e178cd9846048e27916bb5d9
51.9939.0613	52aaa79de05ce7a2308a58495a26bef7
51.9939.0613	54e3f8369dd2263b6ca12b9492fe419d
51.9939.0613	55d263941c18518b38080c592892c949
51.9939.0613	56806093f1e8cd1ddcacbfd93a7678d4
51.9939.0613	5a2f127b35756159c6067ad886b357be
51.9939.0613	5e51f0b907125eb79cf09219ca4139e9
51.9939.0613	6018d164b2b1977962569494d6e6b990
51.9939.0613	7a61da82e043fc2e0252934cfc718753
51.9939.0613	86e2c0621f63f15e551833709c6f3238
51.9939.0613	88ab9af7bd6d8a09c14a812cb2082a79
51.9939.0613	a20f9b25af4452ed6e5aa4f2373ea833
51.9939.0613	a3200c9b00cd8c83942161f64ec94e2a
51.9939.0613	bcaa663b6ba40455634757464f104af0
51.9939.0613	bd43df227877480a648a606e95cfa59b
51.9939.0613	ca344e0c09ed83afd9798f6e0febcc31
51.9939.0613	cab1f3ff63df5a854dcf58cf595623cc
51.9939.0613	d357b6e47248af689125119c1e487510
51.9939.0613	db251d627c123240db2e4c4a19893986
51.9939.0613	e2bebd0eb850939e3ab5c3627bc5f261
51.9939.0613	ed731f07a20332ea13fc88a1752b45ed
51.9939.0613	fe4c45af45a1ced6777398479ca5025b
51.9939.0613	042a8615f4bfc7834b3b46c714aa48a3
51.9939.0613	078d1e0322d964e9ce0945b108d2525e
51.9939.0613	0c7d1f89bd81138294da46f001b6710a
51.9939.0613	27f16573244788bb71179acb476ccede
51.9939.0613	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
51.9939.0613	60d38a56c64b47899fa21068df22d7b2
51.9939.0613	7c324c9774c3c0884d1e7487b1427a49
51.9939.0613	a3200c9b00cd8c83942161f64ec94e2a
51.9939.0613	bd43df227877480a648a606e95cfa59b
51.9939.0613	ca344e0c09ed83afd9798f6e0febcc31
51.9939.0613	e2bebd0eb850939e3ab5c3627bc5f261
51.9939.0613	e35528f6aaa72ec05c0d6b5fe8897d8c
51.9939.0613	fec4aeb6c017aab9e713085b01f50147
51.9939.0613	afa948719de108054c53424f996b0a60
51.9940.0613	0d716663198e14c3a0dc2e9fb6912899
51.9940.0613	13e52764e1c08c4fd9902769bf9e022e
51.9940.0613	1ea43c607013c6b4df5964bfd08807be
51.9940.0613	2856b4a2f8c5cef6b9b4c4feeec67a7f
51.9940.0613	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
51.9940.0613	3576d1161439facc7289fe484bf625b4
51.9940.0613	43f26f68a504f250e3a0819b6e7bc9d8
51.9940.0613	52aaa79de05ce7a2308a58495a26bef7
51.9940.0613	54e3f8369dd2263b6ca12b9492fe419d
51.9940.0613	55d263941c18518b38080c592892c949
51.9940.0613	56806093f1e8cd1ddcacbfd93a7678d4
51.9940.0613	5a2f127b35756159c6067ad886b357be
51.9940.0613	5e51f0b907125eb79cf09219ca4139e9
51.9940.0613	5f3216e3a6b303b1ea911e594096866b
51.9940.0613	63721fe5120f49d8481aa9194b09b54b
51.9940.0613	63e95e04a0bed8f7b0828bef4267d3f1
51.9940.0613	65aca06371031dd4083b76d6038de128
51.9940.0613	66950fe4fda08abc90f2520a8ce25fe8
51.9940.0613	67ef0c6c1fb800803cd8a3bf5985488a
51.9940.0613	73e581aa79e8a1d0f5dc5c2e03dcea57
51.9940.0613	747f2349a5e05816a56c75007ae79e3e
51.9940.0613	7e4795b23ae62046d864e9f1e28811da
51.9940.0613	837db9efa7c388ac65d7c49853d8335d
51.9940.0613	8659f12bab87bc12c0b096be47238c98
51.9940.0613	86e2c0621f63f15e551833709c6f3238
51.9940.0613	87c73190cb6713a91b5de17d3ff4c3d4
51.9940.0613	88ab9af7bd6d8a09c14a812cb2082a79
51.9940.0613	8ba742f68eac37fe13c4b1904dbecfc1
51.9940.0613	92c099f3482d20fcdf569983eed63e62
51.9940.0613	a2dd296c1d04c02ba87bc103cbbfc2ff
51.9940.0613	a50a6987b39bf6ebc2b83c55800a37b6
51.9940.0613	bcaa663b6ba40455634757464f104af0
51.9940.0613	c1b8287c24e782535ad8af8c18fa69a1
51.9940.0613	cab1f3ff63df5a854dcf58cf595623cc
51.9940.0613	cae2da4e292bc63db3f85b6febdab924
51.9940.0613	dd3d4fd4175f331d52749145db650b2c
51.9940.0613	e2bebd0eb850939e3ab5c3627bc5f261
51.9940.0613	ed731f07a20332ea13fc88a1752b45ed
51.9940.0613	efe6d368dc9bc431d6aaaf795ab9df54
51.9940.0613	f02ccb4b14c74c9d4e485d482bb8c61c
51.9940.0613	fe4c45af45a1ced6777398479ca5025b
51.9940.0613	17f016e3298748a0eb03b67eb9267a19
51.9940.0613	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
51.9940.0613	60d38a56c64b47899fa21068df22d7b2
51.9940.0613	6e44ead3f2ba90c2d92aa0865aa62d2c
51.9940.0613	747f2349a5e05816a56c75007ae79e3e
51.9940.0613	7c324c9774c3c0884d1e7487b1427a49
51.9940.0613	837db9efa7c388ac65d7c49853d8335d
51.9940.0613	87567232ee82aec2ef9b3a4829303e45
51.9940.0613	8a574f93586524ea2998f872c3bb803d
51.9940.0613	c6f55e9d793c7f85f694481b12c59cc3
51.9940.0613	e2bebd0eb850939e3ab5c3627bc5f261
51.9940.0613	f76e07facaf8c4f86c0364fe5b3f1d76
51.9940.0613	a82b21ad406b3c786a748deafb94ad1d
51.9940.0613	afa948719de108054c53424f996b0a60
51.9941.0613	078d1e0322d964e9ce0945b108d2525e
51.9941.0613	0c7d1f89bd81138294da46f001b6710a
51.9941.0613	13e52764e1c08c4fd9902769bf9e022e
51.9941.0613	1ea43c607013c6b4df5964bfd08807be
51.9941.0613	2be93cb6fdbb7cb2f7c4e7e5c48c91b1
51.9941.0613	42bf0230501446f0ac41a1cfa733a019
51.9941.0613	52aaa79de05ce7a2308a58495a26bef7
51.9941.0613	55d263941c18518b38080c592892c949
