#SampleID	faith_pd
CDD02.CR.LFLF.3.00	39.42943085468214
CDD02.CR.LFLF.3.18	6.11020152570228
CDD02.CR.LFLF.4.00	39.50508252181258
CDD02.CR.LFLF.4.18	6.771334610564622
CDD02.CR.LFLF.5.00	37.88546862360899
CDD02.CR.LFLF.5.18	8.468475300323973
CDD02.Tc.Chow.1.00	66.48052685223105
CDD02.Tc.Chow.1.18	10.12050848556034
CDD02.Tc.Chow.2.00	67.05927791108361
CDD02.Tc.Chow.2.18	13.67327312266595
CDD02.Tc.Chow.3.00	44.14249899621474
CDD02.Tc.Chow.4.00	64.94853404842327
CDD02.Tc.Chow.4.18	14.70952417152849
CDD02.Tc.Chow.5.00	47.70267651331677
CDD02.Tc.Chow.5.18	9.728393012442098
CDD02.Tc.HFHF.1.00	67.08289621507488
CDD02.Tc.HFHF.2.00	67.74174944209774
CDD02.Tc.HFHF.2.18	7.498462415497272
CDD02.Tc.HFHF.3.00	55.17903388556245
CDD02.Tc.HFHF.3.18	7.492916034829989
CDD02.Tc.HFHF.4.00	55.4147023024221
CDD02.Tc.HFHF.4.18	7.939154641538664
CDD02.Tc.HFHF.5.00	65.27268236330634
CDD02.Tc.HFHF.5.18	7.747797253517206
CDD02.Tc.HFLF.1.00	50.51069094579374
CDD02.Tc.HFLF.1.18	5.074639033695235
CDD02.Tc.HFLF.2.00	53.92386768275584
CDD02.Tc.HFLF.2.18	4.298434342723226
CDD02.Tc.HFLF.3.00	65.98755285535442
CDD02.Tc.HFLF.3.18	5.282597981721835
CDD02.Tc.HFLF.4.00	64.94700024502906
CDD02.Tc.HFLF.4.18	7.574726095834933
CDD02.Tc.HFLF.5.00	57.35680772833486
CDD02.Tc.HFLF.5.18	3.921303061648757
CDD02.Tc.LFHF.1.00	47.46908856920034
CDD02.Tc.LFHF.1.18	7.933804539388632
CDD02.Tc.LFHF.2.00	42.83031103213624
CDD02.Tc.LFHF.2.18	8.917409371272086
CDD02.Tc.LFHF.3.00	53.43407603356987
CDD02.Tc.LFHF.3.18	8.323604212143493
CDD02.Tc.LFHF.4.00	56.81307776960485
CDD02.Tc.LFHF.4.18	7.769865236999522
CDD02.Tc.LFHF.5.00	46.69101260039334
CDD02.Tc.LFHF.5.18	10.36076098660209
CDD02.Tc.LFLF.1.00	66.14507452785712
CDD02.Tc.LFLF.1.18	6.890744286009237
CDD02.Tc.LFLF.2.00	52.8537857964654
CDD02.Tc.LFLF.2.18	6.049323651177531
CDD02.Tc.LFLF.3.00	48.06420253404072
CDD02.Tc.LFLF.3.18	5.650907522349257
CDD02.Tc.LFLF.4.00	60.19898373329433
CDD02.Tc.LFLF.4.18	5.296265522254032
CDD02.Tc.LFLF.5.00	40.72820549657747
CDD02.Tc.LFLF.5.18	6.906571023633887
CDD03.CR.Chow.1.00	46.14299195665215
CDD03.CR.Chow.1.18	12.78290085753419
CDD03.CR.Chow.2.00	40.90500698910056
CDD03.CR.Chow.2.18	8.922553625773787
CDD03.CR.Chow.3.00	41.03140496814349
CDD03.CR.Chow.3.18	12.81475176580729
CDD03.CR.Chow.4.00	39.05976015746488
CDD03.CR.Chow.4.18	13.09023273237615
CDD03.CR.Chow.5.00	41.74307866677846
CDD03.CR.Chow.5.18	10.80626847128839
CDD03.CR.HFHF.1.00	35.69238643990089
CDD03.CR.HFHF.1.18	10.24516856836897
CDD03.CR.HFHF.2.00	34.85275575837257
CDD03.CR.HFHF.2.18	7.763777413015532
CDD03.CR.HFHF.3.00	30.35222192264548
CDD03.CR.HFHF.3.18	7.113389418070483
CDD03.CR.HFHF.4.00	38.82984667191549
CDD03.CR.HFHF.4.18	7.737633562455471
CDD03.CR.HFHF.5.00	43.05057013533833
CDD03.CR.HFHF.5.18	8.699053479884071
CDD03.CR.HFLF.1.00	40.55851025806528
CDD03.CR.HFLF.1.18	4.933734112123091
CDD03.CR.HFLF.2.00	38.36519296011532
CDD03.CR.HFLF.2.18	6.193841252735581
CDD03.CR.HFLF.3.00	31.66736689534996
CDD03.CR.HFLF.3.18	4.190301304682691
CDD03.CR.HFLF.4.00	41.51005751864754
CDD03.CR.HFLF.4.18	4.645074222231813
CDD03.CR.HFLF.5.00	36.91282267078533
CDD03.CR.HFLF.5.18	4.275660714040669
CDD03.CR.LFHF.1.00	43.20177891042097
CDD03.CR.LFHF.1.18	9.75313736757353
CDD03.CR.LFHF.2.00	39.16048440076717
CDD03.CR.LFHF.2.18	6.623670601054926
CDD03.CR.LFHF.3.00	41.4211407025734
CDD03.CR.LFHF.3.18	6.625916032025316
CDD03.CR.LFHF.4.00	27.31093978878873
CDD03.CR.LFHF.4.18	6.64615034270247
CDD03.CR.LFHF.5.00	36.65490744933832
CDD03.CR.LFLF.1.00	34.47412553730381
CDD03.CR.LFLF.1.18	8.21903726180733
CDD03.CR.LFLF.2.00	39.38498162711842
CDD03.CR.LFLF.2.18	5.677064774460689
CDD03.CR.LFLF.3.00	34.92959422741073
CDD03.CR.LFLF.3.18	7.08527793020022
CDD03.CR.LFLF.4.00	41.22792220930317
CDD03.CR.LFLF.4.18	6.224144109482154
CDD03.CR.LFLF.5.00	30.36128436326457
CDD03.CR.LFLF.5.18	6.642360109139361
CDD03.Tc.Chow.1.00	41.07255645497561
CDD03.Tc.Chow.1.18	15.18391578032784
CDD03.Tc.Chow.2.00	47.62962228713998
CDD03.Tc.Chow.2.18	9.994918588688563
CDD03.Tc.Chow.3.00	48.47234809283516
CDD03.Tc.Chow.3.18	10.34779637003197
CDD03.Tc.Chow.4.00	40.10619558696813
CDD03.Tc.Chow.4.18	11.64504714305451
CDD03.Tc.Chow.5.00	29.17811808938667
CDD03.Tc.Chow.5.18	12.08477414090022
CDD03.Tc.HFHF.1.00	44.53067383080436
CDD03.Tc.HFHF.1.18	9.730301931258282
CDD03.Tc.HFHF.2.00	58.42812067026189
CDD03.Tc.HFHF.2.18	11.73250227451524
CDD03.Tc.HFHF.3.00	54.84828795464081
CDD03.Tc.HFHF.3.18	10.09848440244281
CDD03.Tc.HFHF.4.00	65.36662389639322
CDD03.Tc.HFHF.4.18	14.007962527122
CDD03.Tc.HFHF.5.00	53.57130634447766
CDD03.Tc.HFHF.5.18	10.80139590025038
CDD03.Tc.HFLF.1.00	47.3173233709352
CDD03.Tc.HFLF.1.18	10.47923639934608
CDD03.Tc.HFLF.2.00	32.75624184992837
CDD03.Tc.HFLF.3.00	45.94789740499114
CDD03.Tc.HFLF.3.18	7.975756517937214
CDD03.Tc.HFLF.4.00	33.30290562751118
CDD03.Tc.HFLF.4.18	6.197017216164738
CDD03.Tc.HFLF.5.00	48.12219554152277
CDD03.Tc.HFLF.5.18	7.706568649633539
CDD03.Tc.LFHF.1.00	55.94255895565495
CDD03.Tc.LFHF.1.18	6.27462379200216
CDD03.Tc.LFHF.2.00	36.38763352393921
CDD03.Tc.LFHF.2.18	6.636666832240849
CDD03.Tc.LFHF.3.00	56.65415838305763
CDD03.Tc.LFHF.3.18	5.882372624483992
CDD03.Tc.LFHF.4.00	51.1976035670544
CDD03.Tc.LFHF.4.18	6.016935094647977
CDD03.Tc.LFHF.5.00	36.49365307966231
CDD03.Tc.LFHF.5.18	7.751736222556929
CDD03.Tc.LFLF.1.00	55.73987129657833
CDD03.Tc.LFLF.1.18	4.838290092054422
CDD03.Tc.LFLF.2.00	37.48417404480649
CDD03.Tc.LFLF.2.18	6.162616788776859
CDD03.Tc.LFLF.3.00	25.8083060321871
CDD03.Tc.LFLF.3.18	5.798537579261961
CDD03.Tc.LFLF.4.00	38.84617119842763
CDD03.Tc.LFLF.4.18	6.720222499245963
CDD03.Tc.LFLF.5.00	43.56934508897156
CDD03.Tc.LFLF.5.18	6.530716678550391
Chow1.050622	34.69896300680398
Chow1.070122	16.57252527574428
Chow1.081222	36.36231725153715
Chow2.050622	36.70864097719857
Chow2.070122	17.53326619164216
Chow2.071522	13.74794271522495
Chow2.081222	22.81693176921024
Chow3.050622	42.79106234754514
Chow3.070122	13.12225769609853
Chow3.071522	33.95948330571605
Chow3.081222	26.52328242940136
Chow4.050622	33.39046789885592
Chow4.081222	18.40957012733971
Ctrl1.061722	20.79774552744615
Ctrl1.070122	9.23728426674586
Ctrl1.071522	9.397131168545911
Ctrl1.081222	9.634556444700252
Ctrl2.060322	8.863160065975819
Ctrl2.061722	13.63423380361394
Ctrl2.070122	12.0001359348002
Ctrl2.071522	7.114184973448744
Ctrl2.081222	9.617825311801255
Ctrl3.061722	18.55209985389865
Ctrl3.070122	11.38546754173899
Ctrl3.071522	6.402351984587824
Ctrl3.081222	6.566991602953806
Ctrl4.070122	8.733283608029069
Ctrl4.071522	6.210608653941904
Ctrl5.061722	14.78219273164223
CtrlF1.050622	13.07082736233309
CtrlF1.060322	12.94117337327246
CtrlF2.060322	6.643677313428043
CtrlF2.061722	9.697978177695973
CtrlF3.060322	9.258687037775928
CtrlF3.061722	9.535270638401698
CtrlF4.060322	9.977993238218801
CtrlF4.061722	7.985815402726359
CtrlF5.060322	11.22791247599288
W+F2.060322	9.498558287911749
W+F4.060322	8.202438928877314
WD-3.061722	7.794920818417324
WD+1.081222	8.238106417342294
WD+F.081222	8.929958271179942
WD1.060322	5.525376433973406
WD1.070122	9.263802195147377
WD1.071522	6.195405084324932
WD2.060322	8.752887542026201
WD2.061722	7.805313846404374
WD2.070122	7.010714352431421
WD2.071522	4.042474840063164
WD3.060322	7.979132927498881
WD3.070122	7.083571615032156
WD3.071522	5.433412957097801
WD4.060322	7.15665436126109
WD4.070122	9.346618996469033
WD4.071522	4.866098247462617
WD5.060322	3.33591615838958
WD5.061722	8.447171489797086
WD5.071522	5.706717576898598
WDF2.061722	12.19523364118498
WDF3.061722	13.15499148841093
WDF4.061722	8.754905414783423
